Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
1210476787422,Jean-Michel,Alain,12/04/1948,0481806011,Jean-Michel.Alain@gmail.com,73,B4,1.01
1511144399409,Yves,Grégory,18/07/2022,0166348680,Yves.Grégory@gmail.com,68,E8,4.33
2960770723532,Maurice,Julien,13/11/1920,0412691453,Maurice.Julien@gmail.com,23,F5,6.6000000000000005
1461071344486,Maxime,Sébastien,12/06/1926,0714580851,Maxime.Sébastien@gmail.com,97,A4,9.73
1171033065457,Sophie,Lucien,21/08/1923,0158449629,Sophie.Lucien@gmail.com,17,D2,8.16
1910321935716,Grégory,Julien,15/06/2002,0576404566,Grégory.Julien@gmail.com,37,D7,7.46
1490552652657,Maurice,Vincent,19/10/1925,0444548437,Maurice.Vincent@gmail.com,41,H4,3.9
2780165569454,Sylvain,Alexandre,06/06/1941,0372411362,Sylvain.Alexandre@gmail.com,5,B8,7.68
2300798696994,Raoul,Pascal,09/09/1963,0934712097,Raoul.Pascal@gmail.com,92,H2,9.21
1171069313795,Olivier,Bernard,25/09/1940,0726442907,Olivier.Bernard@gmail.com,74,D1,5.5
2740294688367,Nicolas,Nicolas,15/08/1902,0665161887,Nicolas.Nicolas@gmail.com,43,A9,9.99
1200439716740,Marius,André,01/05/2013,0336209989,Marius.André@gmail.com,73,G6,9.58
2230564242460,Patrice,Mathieu,25/01/1943,0971818531,Patrice.Mathieu@gmail.com,84,G8,1.67
1900278775120,Lucien,Olivier,28/02/1993,0195662315,Lucien.Olivier@gmail.com,9,M5,9.14
1040536262635,Henri,Fabien,23/12/1939,0830408976,Henri.Fabien@gmail.com,28,M8,1.49
1370714649064,Olivier,Auguste,16/01/1998,0431559206,Olivier.Auguste@gmail.com,93,K6,0.34
1600223725108,Olivier,Frédéric,06/12/2004,0515206123,Olivier.Frédéric@gmail.com,65,M6,6.34
2480501760728,Pascal,Jean-François,13/08/1965,0738814674,Pascal.Jean-François@gmail.com,17,H4,2.4
2200942213439,Cyril,Nicolas,23/10/1962,0388791691,Cyril.Nicolas@gmail.com,9,C5,4.38
2731194889006,Gilbert,Auguste,05/10/2002,0831208559,Gilbert.Auguste@gmail.com,3,F5,4.15
1321153857517,Philippe,Nicolas,06/10/1921,0330440144,Philippe.Nicolas@gmail.com,100,J7,6.46
1751170382566,Marcel,Antoine,24/10/2005,0914195680,Marcel.Antoine@gmail.com,20,K8,7.97
1630952767765,Alice,Étienne,26/10/1907,0895190078,Alice.Étienne@gmail.com,35,D5,4.99
1200621909755,Nicolas,Antoine,26/08/2006,0270514912,Nicolas.Antoine@gmail.com,28,A6,6.3100000000000005
1711193173214,Jérôme,Sophie,23/10/1999,0693523600,Jérôme.Sophie@gmail.com,20,I4,9.03
2550164556139,Cyril,Bertrand,27/09/2021,0196191706,Cyril.Bertrand@gmail.com,66,G2,6.49
1060729836116,Georges,Philippe,10/04/1945,0379538556,Georges.Philippe@gmail.com,41,J3,1.42
2331035652995,Jean,Gabriel,04/10/1937,0863671230,Jean.Gabriel@gmail.com,83,B9,2.36
2521262804885,Sébastien,Hervé,22/05/1973,0584754537,Sébastien.Hervé@gmail.com,29,H6,4.08
2010771124801,Gérard,Vincent,16/11/1904,0994599149,Gérard.Vincent@gmail.com,46,D1,4.6000000000000005
2420590791369,Julie,Vincent,20/11/1988,0953569205,Julie.Vincent@gmail.com,70,L2,3.45
2520748537063,Jean,Louis,04/01/2007,0990834473,Jean.Louis@gmail.com,45,K9,6.16
1491041108265,Étienne,Hervé,27/05/1984,0464908727,Étienne.Hervé@gmail.com,43,I5,1.87
1160373021037,Sébastien,Patrice,12/09/1941,0857634221,Sébastien.Patrice@gmail.com,7,A2,8.94
2130924760638,Pascal,Claude,28/05/2023,0296368228,Pascal.Claude@gmail.com,17,K5,1.83
1460673134300,Daniel,Denis,03/02/1998,0750782051,Daniel.Denis@gmail.com,83,B8,9.01
1470768372833,Alice,Hervé,08/03/1927,0412190620,Alice.Hervé@gmail.com,80,E4,8.16
1560419728009,Marcel,Maurice,10/03/1908,0943075878,Marcel.Maurice@gmail.com,40,F7,8.6
2340759900447,Gabriel,Sophie,13/09/1936,0284528403,Gabriel.Sophie@gmail.com,68,L5,3.59
2200716797728,Romain,Antoine,13/06/1955,0926637766,Romain.Antoine@gmail.com,58,F2,9.99
2410455750626,Romain,Pierre,05/09/1928,0920108880,Romain.Pierre@gmail.com,97,B5,8.48
1991216930813,Noël,Henri,14/11/1986,0351734375,Noël.Henri@gmail.com,86,D6,6.9
1920442371974,Julien,Laurent,22/10/1950,0632812654,Julien.Laurent@gmail.com,59,C4,8.21
2851082670985,Antoine,Maxime,12/01/2013,0137012062,Antoine.Maxime@gmail.com,64,F9,6.43
2570808982307,Pierre,Albert,03/12/1928,0318281932,Pierre.Albert@gmail.com,79,L1,3.23
1840830904839,Benjamin,Louis,26/08/1938,0333009302,Benjamin.Louis@gmail.com,58,K6,5.51
1201202660835,Grégory,Julien,23/08/1937,0377952430,Grégory.Julien@gmail.com,100,N3,7.9
1801214909337,François,Denis,09/02/2004,0717331385,François.Denis@gmail.com,88,J7,5.5200000000000005
2141101714111,Nicolas,Étienne,27/07/1920,0255827558,Nicolas.Étienne@gmail.com,45,B1,7.95
1490729141311,Patrice,Benoît,26/07/1933,0216340124,Patrice.Benoît@gmail.com,70,I5,4.8500000000000005
1110629449132,Grégory,Albert,02/05/2010,0810066019,Grégory.Albert@gmail.com,63,M5,7.12
1160531050662,Thomas,Jean-Pierre,04/07/1923,0964752387,Thomas.Jean-Pierre@gmail.com,34,C3,9.65
1370401867624,Cédric,Stéphane,01/02/1976,0549324587,Cédric.Stéphane@gmail.com,52,A7,0.51
2820105038393,Hervé,Marc,05/04/1972,0370575407,Hervé.Marc@gmail.com,8,J7,1.93
1800581173860,Stéphane,Laurent,09/12/2023,0362452343,Stéphane.Laurent@gmail.com,65,M5,8.83
2870956328410,Fabien,Olivier,22/11/1902,0399804851,Fabien.Olivier@gmail.com,64,D3,4.82
2340124549716,David,Cédric,10/08/2015,0529136305,David.Cédric@gmail.com,20,B5,9.97
2210249120432,Gilles,Gilles,05/05/1942,0291497566,Gilles.Gilles@gmail.com,94,I6,2.6
1530861441302,Alice,Jean-Luc,04/01/2012,0485003909,Alice.Jean-Luc@gmail.com,45,N6,1.27
2210754253632,Grégory,Vincent,28/04/1958,0617866194,Grégory.Vincent@gmail.com,5,K4,4.83
2290840806813,Sophie,Arnaud,28/06/1985,0968658168,Sophie.Arnaud@gmail.com,65,M7,8.6
2330980398215,Laurent,Guillaume,28/02/1908,0622094820,Laurent.Guillaume@gmail.com,41,D6,1.48
2200295328244,Pierre,Renaud,26/08/2021,0288836656,Pierre.Renaud@gmail.com,41,F3,1.84
1180222877592,Jacques,Alice,16/06/2006,0932123295,Jacques.Alice@gmail.com,65,I4,4.72
1350494569708,Pierre,Frédéric,11/06/1938,0610306906,Pierre.Frédéric@gmail.com,67,G6,8.49
1180351392075,Stéphane,Mathieu,21/03/2012,0735703963,Stéphane.Mathieu@gmail.com,89,L7,7.22
1440363272006,Laurent,Jacques,18/03/2004,0921567577,Laurent.Jacques@gmail.com,71,I9,4.75
1721155342348,Pierre,Alice,15/11/1901,0627616533,Pierre.Alice@gmail.com,83,J6,9.82
1970782589471,David,Michel,13/05/1954,0236682047,David.Michel@gmail.com,95,H9,8.120000000000001
2920314867679,Damien,Raoul,23/05/1922,0183533605,Damien.Raoul@gmail.com,58,F1,8.22
1631161860790,Sébastien,Christian,18/03/1914,0856952275,Sébastien.Christian@gmail.com,37,N2,4.93
2790136633424,Arnaud,Xavier,18/02/1930,0367306085,Arnaud.Xavier@gmail.com,99,N4,2.16
2251117849365,Patrick,Maxime,27/02/1979,0414399883,Patrick.Maxime@gmail.com,52,A5,6.19
2460453015053,Laurent,Jean-Luc,24/10/1949,0745000123,Laurent.Jean-Luc@gmail.com,63,F2,1.73
1530917520890,Émile,Patrice,24/06/1994,0843111378,Émile.Patrice@gmail.com,91,C5,0.17
1180344670421,Julie,Mathieu,21/05/2011,0337211564,Julie.Mathieu@gmail.com,35,F3,4.82
2430340963493,Thomas,Hervé,26/10/1966,0666978901,Thomas.Hervé@gmail.com,41,G9,8.96
2440221237568,Julien,Paul,28/01/1908,0414255422,Julien.Paul@gmail.com,100,E7,7.29
1330527423667,Damien,Benjamin,08/02/1947,0384036176,Damien.Benjamin@gmail.com,4,D8,4.43
2891088531195,Damien,François,21/02/1977,0479060933,Damien.François@gmail.com,7,K6,5.3100000000000005
2520636897177,Georges,Frédéric,01/01/2002,0278220904,Georges.Frédéric@gmail.com,57,B2,0.85
1160355376688,Gilbert,Nicolas,01/07/2000,0245960171,Gilbert.Nicolas@gmail.com,20,K4,2.48
1070827441338,Raymond,Alfred,24/09/1933,0567861081,Raymond.Alfred@gmail.com,79,B9,7.75
2460168367663,Claude,Sébastien,27/08/2019,0966570573,Claude.Sébastien@gmail.com,31,K7,5.08
2910350642876,Jean-François,Michel,09/11/2008,0150683750,Jean-François.Michel@gmail.com,35,A9,1.97
2030315418893,David,Vincent,09/08/1987,0730697184,David.Vincent@gmail.com,90,H2,5.26
1310375349059,Olivier,Gustave,12/11/1925,0546732761,Olivier.Gustave@gmail.com,27,C3,1.18
2190818183576,Armand,Alfred,24/12/1941,0760160056,Armand.Alfred@gmail.com,72,F6,5.15
2850782632813,Nicolas,Grégory,21/09/1941,0321429940,Nicolas.Grégory@gmail.com,16,K8,7.16
2210457986845,René,Yves,12/12/1968,0564137007,René.Yves@gmail.com,19,L8,7.3
1100844243355,Gilles,Louis,16/10/2007,0125827685,Gilles.Louis@gmail.com,24,E3,2.29
2160458148785,Jean-Luc,Cyril,17/04/1934,0419009017,Jean-Luc.Cyril@gmail.com,82,M6,5.92
1281155809147,Paul,Emmanuel,03/10/1976,0354272216,Paul.Emmanuel@gmail.com,25,J5,9.97
1960153100221,Philippe,Thomas,20/10/1934,0781267668,Philippe.Thomas@gmail.com,18,J5,0.91
1110306377292,Yann,Sébastien,23/02/2000,0624862554,Yann.Sébastien@gmail.com,45,E9,5.82
1190438071930,Étienne,Antoine,10/05/1919,0122215267,Étienne.Antoine@gmail.com,67,J7,3.5700000000000003
2071224902736,Jean-Michel,François,28/04/1958,0798896135,Jean-Michel.François@gmail.com,34,I4,8.48
2000325094666,Julien,Laurent,26/04/2012,0338054754,Julien.Laurent@gmail.com,78,M5,6.28
1120530449456,Patrice,David,18/06/1948,0466894301,Patrice.David@gmail.com,68,F1,2.25
2810677008136,Paul,Jean-Michel,01/09/1964,0548691601,Paul.Jean-Michel@gmail.com,9,H9,4.28
2420919807382,Cyril,Éric,02/04/1933,0356622524,Cyril.Éric@gmail.com,86,D6,5.5200000000000005
1460716611831,Alain,Daniel,08/11/1969,0212613953,Alain.Daniel@gmail.com,35,M9,4.75
2130814416334,Laurent,Patrice,28/01/2017,0342078006,Laurent.Patrice@gmail.com,36,M7,6.36
1220177592822,Lionel,Jean-Michel,10/11/2014,0810694764,Lionel.Jean-Michel@gmail.com,40,N5,5.86
2100386188264,Alfred,Alain,05/05/1903,0244731868,Alfred.Alain@gmail.com,88,J9,9.96
1230631099463,Laurent,Pascal,27/07/1989,0322962681,Laurent.Pascal@gmail.com,62,D4,6.6000000000000005
2041212544464,Alice,Jean,20/07/1987,0618379954,Alice.Jean@gmail.com,100,C6,8.07
1061230289835,Lucie,Olivier,17/05/1919,0831682915,Lucie.Olivier@gmail.com,88,B6,5.78
1170898990234,Gustave,Thierry,12/06/1909,0779219289,Gustave.Thierry@gmail.com,24,L6,2.47
1170862293315,Jérôme,Alain,03/03/1973,0153211471,Jérôme.Alain@gmail.com,65,G4,6.76
1891288314029,Jacques,Julien,25/10/1912,0919525498,Jacques.Julien@gmail.com,17,B5,7.94
1710264040866,Jean-François,Alexandre,11/10/2016,0585433056,Jean-François.Alexandre@gmail.com,88,C1,3.7600000000000002
2030457251603,Romain,Pascal,23/06/1988,0560037734,Romain.Pascal@gmail.com,26,M8,7.2700000000000005
1141086815289,Thierry,André,26/12/1957,0385528256,Thierry.André@gmail.com,69,E4,1.6400000000000001
1590664093179,Yann,Benjamin,22/02/1986,0184799072,Yann.Benjamin@gmail.com,11,I3,1.3900000000000001
2400926232631,Olivier,Jean-François,23/11/1963,0824653480,Olivier.Jean-François@gmail.com,65,N7,9.0
1440142014848,Joseph,Julien,16/06/1901,0180122698,Joseph.Julien@gmail.com,11,H8,5.14
2931230160278,Jérôme,Pierre,08/11/1946,0448372900,Jérôme.Pierre@gmail.com,87,C9,4.48
1320240032441,Hervé,Gilles,15/09/1980,0113331421,Hervé.Gilles@gmail.com,41,G9,9.16
1300910538709,André,Olivier,12/02/1938,0437734148,André.Olivier@gmail.com,48,B8,7.12
2410218877831,Bertrand,Claude,01/06/1951,0283091293,Bertrand.Claude@gmail.com,66,J9,7.44
1081258875371,Lionel,Lionel,23/04/2002,0567753135,Lionel.Lionel@gmail.com,85,C7,7.25
2650576836995,Jérôme,Gilbert,09/09/1902,0912006131,Jérôme.Gilbert@gmail.com,35,A3,7.25
1871145283899,Antoine,Alexandre,25/08/1921,0624740027,Antoine.Alexandre@gmail.com,31,G5,5.69
1660251722327,Cyril,Xavier,02/02/1994,0674952054,Cyril.Xavier@gmail.com,93,E7,2.83
2481135729737,Arthur,Bertrand,22/12/1999,0924860456,Arthur.Bertrand@gmail.com,61,G1,1.6300000000000001
2241063047565,Hervé,Hervé,18/02/1970,0380164326,Hervé.Hervé@gmail.com,63,H5,4.16
2300179721382,Mathieu,Michel,27/06/2016,0434384127,Mathieu.Michel@gmail.com,62,B9,1.92
1800307747706,Étienne,Jean-Michel,15/12/1945,0598393737,Étienne.Jean-Michel@gmail.com,76,M7,6.2
2450633216951,Joseph,Cyril,13/01/1989,0944040831,Joseph.Cyril@gmail.com,45,K2,7.3
2870286625256,Bernard,Émile,19/07/1947,0669965289,Bernard.Émile@gmail.com,61,H9,8.870000000000001
2950616816083,Julien,Jean-Pierre,17/10/1980,0587339071,Julien.Jean-Pierre@gmail.com,76,C8,0.38
2850614736549,Damien,Philippe,12/09/1928,0699880487,Damien.Philippe@gmail.com,11,A6,4.54
2330483120404,François,François,12/11/1968,0133237005,François.François@gmail.com,51,H9,3.67
2140754751428,Alfred,Pascal,20/12/1902,0339948648,Alfred.Pascal@gmail.com,74,I9,0.6900000000000001
2160384039164,Armand,Philippe,22/06/1998,0414714704,Armand.Philippe@gmail.com,86,J9,2.92
1180768679448,Mathieu,Gilles,06/05/1977,0839270324,Mathieu.Gilles@gmail.com,76,F1,2.34
2770521112075,David,Olivier,27/04/1988,0652299637,David.Olivier@gmail.com,91,N6,7.44
2761138741784,Jacques,François,17/10/1932,0586544271,Jacques.François@gmail.com,78,A4,2.81
1811255121991,Benoît,Maxime,22/10/1950,0557102216,Benoît.Maxime@gmail.com,85,E8,8.51
1480592848815,Daniel,Denis,19/06/1944,0710406122,Daniel.Denis@gmail.com,42,J8,3.35
1080339407381,Joseph,Alexandre,02/09/1938,0244555532,Joseph.Alexandre@gmail.com,55,M3,8.36
2090355055586,Olivier,Denis,21/01/1926,0297756913,Olivier.Denis@gmail.com,35,D8,2.6
1191243638818,Pierre,Henri,14/01/1907,0438884912,Pierre.Henri@gmail.com,81,L5,8.16
1540120441639,Laurent,Henri,15/09/1983,0189185884,Laurent.Henri@gmail.com,82,G2,8.64
2290415526005,Maxime,Patrice,27/09/1997,0289372560,Maxime.Patrice@gmail.com,80,H6,1.58
1060807471983,Michel,Christophe,14/06/1912,0977612639,Michel.Christophe@gmail.com,98,A9,4.26
1680807826350,Olivier,Armand,13/02/1981,0687607884,Olivier.Armand@gmail.com,61,H9,5.65
2680735225429,Sébastien,Alain,27/09/1960,0623988888,Sébastien.Alain@gmail.com,86,A4,5.68
2620567326362,Yves,Benoît,28/02/1961,0517728639,Yves.Benoît@gmail.com,60,D7,3.79
2621185972375,Auguste,Raoul,12/03/1963,0289255485,Auguste.Raoul@gmail.com,68,B8,9.22
2740651350853,Claude,Mathieu,25/12/1944,0361280946,Claude.Mathieu@gmail.com,47,E5,3.8200000000000003
1870718539277,Georges,Grégory,18/06/1979,0481942649,Georges.Grégory@gmail.com,86,C8,9.39
1340995562137,Lucien,Paul,21/07/1953,0944976609,Lucien.Paul@gmail.com,87,J3,2.11
2261135469933,André,Charles,04/02/1978,0361394652,André.Charles@gmail.com,9,C8,5.51
1410682902600,Raoul,Grégory,15/05/1981,0543669939,Raoul.Grégory@gmail.com,82,B3,4.59
2980280410206,Xavier,Patrice,13/12/1916,0435572218,Xavier.Patrice@gmail.com,14,L5,6.53
1010386372203,Armand,Arthur,18/02/1905,0336921731,Armand.Arthur@gmail.com,73,L7,4.21
1570893579364,Nicolas,Jean-François,10/01/1940,0357275877,Nicolas.Jean-François@gmail.com,75,G9,3.68
1521080504636,Auguste,Gustave,18/08/1988,0470579003,Auguste.Gustave@gmail.com,35,B9,4.18
1191082900898,Julie,Stéphane,27/02/2007,0554776611,Julie.Stéphane@gmail.com,63,M1,9.39
2500413527683,François,Cédric,01/12/1916,0240464751,François.Cédric@gmail.com,91,C5,8.97
2210973925421,Alfred,Marc,09/02/1903,0841860533,Alfred.Marc@gmail.com,56,I9,7.5
2140771959524,Emmanuel,Jérôme,12/08/1903,0980697340,Emmanuel.Jérôme@gmail.com,100,E6,6.05
2170612212466,Maurice,François,22/03/1921,0291182597,Maurice.François@gmail.com,31,E7,8.38
1340585415231,Louis,Hubert,02/07/1993,0687801566,Louis.Hubert@gmail.com,42,D5,9.290000000000001
1220149969308,Joseph,Sylvain,26/07/1996,0475182662,Joseph.Sylvain@gmail.com,21,E4,6.65
1320222207262,Jacques,Pierre,23/12/2020,0587884441,Jacques.Pierre@gmail.com,38,L1,8.9
1620147438034,Emmanuel,Lucien,26/07/1986,0834071946,Emmanuel.Lucien@gmail.com,92,N6,4.67
2740515967474,Éric,Yann,14/03/1911,0269699796,Éric.Yann@gmail.com,81,M4,7.45
1830877603636,Benjamin,Cédric,26/09/1906,0788705606,Benjamin.Cédric@gmail.com,84,M4,3.02
2480931788190,Alexandre,Joseph,15/04/1971,0462663955,Alexandre.Joseph@gmail.com,84,J4,8.15
1050271815695,Mathieu,Nicolas,14/01/2016,0473903890,Mathieu.Nicolas@gmail.com,80,D9,6.01
2100831622599,Jean-Luc,Marcel,12/04/1995,0536441007,Jean-Luc.Marcel@gmail.com,77,H3,7.0200000000000005
2820466304336,Laurent,Sébastien,05/07/1931,0794828619,Laurent.Sébastien@gmail.com,96,L3,5.36
2470747584760,Étienne,Fernand,11/04/1935,0144903130,Étienne.Fernand@gmail.com,62,B8,2.72
1740630093084,Maxime,Jean,25/10/2002,0526915985,Maxime.Jean@gmail.com,46,F4,8.02
1541004458036,Arthur,Thierry,15/01/1974,0472451707,Arthur.Thierry@gmail.com,39,M7,4.23
1160124771734,Paul,Éric,18/02/1958,0183047445,Paul.Éric@gmail.com,78,G3,6.34
2471296369937,Frédéric,Nicolas,03/05/2000,0663656265,Frédéric.Nicolas@gmail.com,23,J8,8.92
1710838456110,Frédéric,Michel,22/12/2006,0440440542,Frédéric.Michel@gmail.com,76,L4,1.67
1110319663623,Nicolas,Stéphane,06/03/1931,0132115163,Nicolas.Stéphane@gmail.com,1,J6,8.74
2600112166614,Maxime,David,06/11/2019,0448004390,Maxime.David@gmail.com,57,F1,7.94
2230834309611,Maurice,Mathieu,01/06/2016,0479392408,Maurice.Mathieu@gmail.com,37,G8,9.53
2960161366241,Armand,Gilles,03/09/1931,0844401353,Armand.Gilles@gmail.com,78,G8,1.46
2181056196770,Vincent,Frédéric,20/01/1946,0485351250,Vincent.Frédéric@gmail.com,42,D9,1.19
1511269174218,Étienne,Pascal,14/12/1935,0276774140,Étienne.Pascal@gmail.com,30,B8,5.92
1200223803679,François,François,24/12/1975,0842572846,François.François@gmail.com,92,I6,3.0700000000000003
2380169568476,Marcel,Antoine,01/11/1991,0525569020,Marcel.Antoine@gmail.com,67,B8,0.21
1121109523315,Maurice,Michel,23/05/1981,0873029584,Maurice.Michel@gmail.com,67,C2,2.54
1681194732464,Jérôme,Philippe,23/11/1940,0846312521,Jérôme.Philippe@gmail.com,29,A1,7.65
1190688265493,Arnaud,Alfred,03/09/1928,0170486711,Arnaud.Alfred@gmail.com,1,H6,6.53
1080910241600,Julien,Étienne,01/06/2018,0257562663,Julien.Étienne@gmail.com,6,I4,4.93
2770461147672,Pascal,Patrice,07/09/1929,0645527200,Pascal.Patrice@gmail.com,84,E2,6.54
2460512984794,Julie,Mathieu,20/02/2020,0841058424,Julie.Mathieu@gmail.com,28,E1,9.57
2831279777002,Romain,Nicolas,09/10/1901,0999230842,Romain.Nicolas@gmail.com,83,N8,4.3
1890169454655,Paul,Michel,08/03/1948,0161724002,Paul.Michel@gmail.com,87,J4,6.16
1041015110980,Paul,Gustave,21/04/1998,0948641750,Paul.Gustave@gmail.com,26,J9,4.38
2300504985923,Benoît,Hubert,25/10/2006,0362270580,Benoît.Hubert@gmail.com,26,L2,0.88
2900586374860,Antoine,Thierry,25/03/1939,0799647260,Antoine.Thierry@gmail.com,78,N6,2.65
2010653618738,Lucie,David,05/03/1903,0755023990,Lucie.David@gmail.com,2,E1,3.8000000000000003
1400652271751,Fabien,Charles,23/01/1965,0439269358,Fabien.Charles@gmail.com,12,M8,7.19
1780558503578,Patrice,Mathieu,24/05/1994,0257000168,Patrice.Mathieu@gmail.com,78,M9,3.21
1681154118802,Charles,Georges,16/01/1961,0621720410,Charles.Georges@gmail.com,59,M4,9.64
1100413488869,Gabriel,Jérôme,05/06/1943,0497888146,Gabriel.Jérôme@gmail.com,32,H2,1.08
2111153738401,Laurent,Émile,10/03/1932,0764442195,Laurent.Émile@gmail.com,22,H6,2.1
1780337768801,Émile,Alice,10/04/1980,0130309273,Émile.Alice@gmail.com,15,H5,1.12
1450204709929,Frédéric,Christian,02/02/1949,0965855050,Frédéric.Christian@gmail.com,62,D1,3.98
2151046654442,David,Stéphane,14/04/1902,0711883097,David.Stéphane@gmail.com,29,F7,1.27
2991050165590,Christophe,Alexandre,04/11/1913,0474152467,Christophe.Alexandre@gmail.com,58,J6,8.75
1240470983331,Maxime,Lucie,04/11/1960,0143792413,Maxime.Lucie@gmail.com,89,N4,2.38
2970938170831,Louis,Jean,02/10/1937,0775467921,Louis.Jean@gmail.com,93,M3,5.89
2760262125087,David,Benjamin,25/08/1930,0159913136,David.Benjamin@gmail.com,100,N3,8.76
1721292916686,Denis,Nicolas,06/03/1974,0552745457,Denis.Nicolas@gmail.com,25,A4,3.35
