Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
1020101064620,Raymond,Thomas,23/03/1944,0552289436,Raymond.Thomas@gmail.com,7,J2,8.52
1661277130351,Jean-François,Vincent,27/06/1968,0185236192,Jean-François.Vincent@gmail.com,7,D2,9.67
1030555867511,Émile,Gilles,20/01/2006,0619603015,Émile.Gilles@gmail.com,19,N3,2.14
2610939367778,Gabriel,Charles,17/09/2013,0166552954,Gabriel.Charles@gmail.com,51,E1,8.61
2231224587966,Alice,Christian,26/07/1974,0751554022,Alice.Christian@gmail.com,37,B7,3.3000000000000003
1031027144694,Olivier,Gérard,22/01/2015,0512966511,Olivier.Gérard@gmail.com,37,G7,7.2700000000000005
1061050113177,Julien,David,23/06/1935,0576618752,Julien.David@gmail.com,27,I3,7.08
2000427499273,Jean-Michel,Jean-François,27/08/1990,0825065291,Jean-Michel.Jean-François@gmail.com,32,G1,1.58
1120688546009,Alexandre,Arthur,18/06/1968,0513129334,Alexandre.Arthur@gmail.com,62,K3,5.96
2221209425180,Renaud,Maxime,04/07/2009,0643766844,Renaud.Maxime@gmail.com,31,L8,6.74
2000608093328,Hervé,Daniel,01/06/2002,0116706198,Hervé.Daniel@gmail.com,90,N4,3.5
2600755100142,Auguste,Laurent,14/03/1921,0585651374,Auguste.Laurent@gmail.com,71,L3,3.18
1240848618240,Raoul,Cédric,07/02/1935,0532913336,Raoul.Cédric@gmail.com,55,G5,9.4
1631210651371,Paul,Philippe,06/04/1968,0812839018,Paul.Philippe@gmail.com,15,I2,6.67
1110468947108,Cédric,Patrice,18/01/2007,0962707006,Cédric.Patrice@gmail.com,23,J8,3.68
1500383178137,Lionel,Fabien,17/03/1905,0549667995,Lionel.Fabien@gmail.com,44,I2,0.08
1680448069358,Lucien,David,27/07/1927,0889634809,Lucien.David@gmail.com,61,E4,7.09
2250266343649,Emmanuel,Pierre,19/09/1979,0482374786,Emmanuel.Pierre@gmail.com,56,J2,7.0200000000000005
1060658104514,Renaud,Denis,16/10/1985,0672274488,Renaud.Denis@gmail.com,27,G8,1.43
1340902434326,Bertrand,Marc,04/01/1960,0196875061,Bertrand.Marc@gmail.com,21,J3,6.59
1781294223097,Alain,Philippe,18/05/1978,0951145743,Alain.Philippe@gmail.com,53,B7,1.58
1290193024408,Georges,Bertrand,12/05/1994,0544438811,Georges.Bertrand@gmail.com,40,B3,3.47
1220702764574,Denis,André,14/06/1981,0234784105,Denis.André@gmail.com,77,E1,2.79
1611129375681,Albert,Marie,24/11/1995,0579626130,Albert.Marie@gmail.com,17,D2,3.84
1170429561098,Marc,Raoul,06/01/1971,0273208831,Marc.Raoul@gmail.com,53,E3,0.14
1190223044618,Claude,Nicolas,17/09/2010,0886103918,Claude.Nicolas@gmail.com,55,D9,7.67
1070182661481,Alfred,Denis,15/05/2012,0717281470,Alfred.Denis@gmail.com,26,M3,5.46
1370658979320,Marcel,Édouard,15/06/1918,0532590885,Marcel.Édouard@gmail.com,53,K2,2.0
2210647284438,Lucien,Hubert,18/05/1966,0896486237,Lucien.Hubert@gmail.com,22,J1,5.74
1341190846617,Jérôme,Jean-Pierre,16/10/1956,0739089968,Jérôme.Jean-Pierre@gmail.com,30,D7,3.24
1400557394339,Olivier,Étienne,23/03/1998,0875230587,Olivier.Étienne@gmail.com,97,B3,2.92
2051137351577,Christian,Alice,16/12/1973,0495170649,Christian.Alice@gmail.com,64,H2,7.05
2110456698974,Julien,Olivier,23/01/1978,0929952392,Julien.Olivier@gmail.com,50,C8,3.04
2790960650682,Éric,Antoine,06/07/1997,0875215617,Éric.Antoine@gmail.com,57,M4,1.6
2110745458566,Michel,Renaud,08/09/1937,0476077143,Michel.Renaud@gmail.com,33,G7,9.9
2630146332648,Alice,Benjamin,07/04/1985,0623406200,Alice.Benjamin@gmail.com,22,K3,7.79
2160704162315,Émile,Auguste,24/12/1993,0837487820,Émile.Auguste@gmail.com,100,L6,8.39
1000139877832,Emmanuel,Sophie,13/06/1987,0434390770,Emmanuel.Sophie@gmail.com,13,C9,8.2
1220886650954,Damien,Sylvain,13/01/1966,0795106945,Damien.Sylvain@gmail.com,30,K4,2.44
1730103935515,Paul,Jacques,02/03/1987,0613420580,Paul.Jacques@gmail.com,76,D6,7.48
1290355980656,Sébastien,Paul,09/01/1924,0861950615,Sébastien.Paul@gmail.com,65,G7,0.78
2830235776934,Thierry,Antoine,05/06/1933,0736584014,Thierry.Antoine@gmail.com,84,E9,9.53
2471095256183,Philippe,François,27/08/1901,0167477306,Philippe.François@gmail.com,14,M6,7.58
1751017407341,Olivier,Sébastien,11/11/1940,0146954949,Olivier.Sébastien@gmail.com,20,F7,9.3
2920763568581,Julien,Hervé,19/03/1948,0692070620,Julien.Hervé@gmail.com,65,C1,9.03
2250311321306,Cyril,Nicolas,06/06/2015,0469381876,Cyril.Nicolas@gmail.com,58,C3,1.68
1970168632968,Julien,François,07/02/1985,0527467100,Julien.François@gmail.com,88,E1,4.11
1880459028145,Pierre,Gustave,08/08/1944,0581861400,Pierre.Gustave@gmail.com,56,G5,8.56
1160709168300,Julien,Pierre,03/12/1995,0490323126,Julien.Pierre@gmail.com,36,G6,7.17
1540198198588,Daniel,Frédéric,15/03/1980,0690377012,Daniel.Frédéric@gmail.com,96,I4,7.37
2270385074553,Lucie,Hervé,20/07/1974,0681402111,Lucie.Hervé@gmail.com,72,M6,8.56
2010150367057,Michel,Marcel,13/12/1928,0370149934,Michel.Marcel@gmail.com,39,I3,9.89
1030374275209,Alexandre,Henri,16/09/1932,0294019387,Alexandre.Henri@gmail.com,67,M7,8.08
1080311430303,Daniel,Gustave,07/09/1975,0885784184,Daniel.Gustave@gmail.com,37,N3,6.63
2930980785810,Romain,Denis,20/10/1913,0342696149,Romain.Denis@gmail.com,65,C6,8.03
1961127400843,Emmanuel,René,05/02/1933,0722074134,Emmanuel.René@gmail.com,22,F8,9.96
2091213424540,Michel,Daniel,02/10/1998,0992856626,Michel.Daniel@gmail.com,78,I9,0.1
2230534266841,Benoît,Paul,09/12/1938,0681688794,Benoît.Paul@gmail.com,58,J3,4.88
2071216026138,Jérôme,Benjamin,02/06/1961,0447731485,Jérôme.Benjamin@gmail.com,51,H2,2.58
1730883425671,Hervé,Émile,27/02/1936,0526826956,Hervé.Émile@gmail.com,17,L2,7.91
2361178878660,Thierry,Vincent,19/05/1924,0271225382,Thierry.Vincent@gmail.com,49,G6,9.84
2671053625435,Olivier,Hubert,16/03/1925,0445631403,Olivier.Hubert@gmail.com,60,M8,9.03
1080536067723,Marius,Guillaume,01/07/1910,0889751183,Marius.Guillaume@gmail.com,83,D3,0.74
1150388208865,Hervé,Denis,20/12/1977,0983264900,Hervé.Denis@gmail.com,34,F4,3.24
1810526328579,Jean-Pierre,Alice,05/08/1967,0182345150,Jean-Pierre.Alice@gmail.com,18,N5,9.6
2150582914645,Albert,Pierre,03/10/1949,0293832491,Albert.Pierre@gmail.com,11,B5,2.68
1000683747665,Xavier,Louis,24/07/1966,0729002777,Xavier.Louis@gmail.com,20,A7,5.45
1800749062123,Michel,Denis,21/04/1959,0225225233,Michel.Denis@gmail.com,69,J7,0.25
1460702987315,Éric,Éric,23/01/1909,0673363513,Éric.Éric@gmail.com,26,E1,3.85
1930714316067,Gilbert,Hervé,17/04/1925,0432675417,Gilbert.Hervé@gmail.com,55,B9,5.38
2640880992761,Thierry,Alexandre,03/06/1977,0478687322,Thierry.Alexandre@gmail.com,15,M8,6.59
1040978519677,Philippe,Marie,03/03/1977,0541472072,Philippe.Marie@gmail.com,24,B5,2.98
1200969576565,Jean-Michel,Patrick,04/03/1981,0139596086,Jean-Michel.Patrick@gmail.com,31,N8,4.14
2070952356222,Fabien,Édouard,12/10/2008,0246756254,Fabien.Édouard@gmail.com,51,M5,1.9100000000000001
2951137410358,François,Marcel,25/05/2008,0959836649,François.Marcel@gmail.com,37,L4,8.78
1290231569893,Lucie,Fabien,05/10/1934,0612055087,Lucie.Fabien@gmail.com,11,E9,2.43
1130625027587,Fabien,André,01/09/1913,0237327801,Fabien.André@gmail.com,83,E1,9.92
1671145375747,David,Fabien,08/03/1995,0633768470,David.Fabien@gmail.com,46,D1,0.34
1241291013499,Hubert,Lucien,19/06/2000,0554116169,Hubert.Lucien@gmail.com,66,K6,2.46
2310734194353,Yann,Denis,02/01/1933,0333902993,Yann.Denis@gmail.com,73,C1,0.79
1290449014776,Raoul,Marius,18/05/1917,0262875333,Raoul.Marius@gmail.com,39,M8,7.95
1770898605488,Laurent,Maurice,13/02/1906,0323308475,Laurent.Maurice@gmail.com,15,B9,6.36
1080137425580,Cyril,Éric,08/02/1958,0198125019,Cyril.Éric@gmail.com,56,M3,7.9
2480608753982,David,Georges,24/01/1985,0732241687,David.Georges@gmail.com,89,K1,7.930000000000001
1390694815644,Thomas,Jean,22/04/1908,0624060246,Thomas.Jean@gmail.com,36,B4,0.89
1670564631593,Benjamin,Olivier,13/07/2014,0147476506,Benjamin.Olivier@gmail.com,6,B2,8.290000000000001
2681144670044,Christophe,Frédéric,05/03/1913,0177144697,Christophe.Frédéric@gmail.com,10,D4,8.85
1501010634639,Thierry,Julien,05/09/1910,0136898376,Thierry.Julien@gmail.com,28,D3,3.29
1620135242551,Pierre,Lionel,03/02/1932,0348121812,Pierre.Lionel@gmail.com,29,J9,1.49
2670571609566,Noël,Marc,25/09/1977,0117709258,Noël.Marc@gmail.com,10,I8,3.23
1200502513719,Charles,Émile,28/05/1977,0123583275,Charles.Émile@gmail.com,63,J9,9.17
1660481439057,Yann,Philippe,06/01/1972,0268525621,Yann.Philippe@gmail.com,21,B3,7.8100000000000005
2360103935707,Christian,Pascal,11/10/1992,0513187230,Christian.Pascal@gmail.com,22,E6,5.04
2310901593130,Sophie,Sébastien,23/02/1905,0576160155,Sophie.Sébastien@gmail.com,32,B5,9.72
1721005374011,Thomas,David,16/10/1942,0542653897,Thomas.David@gmail.com,80,F3,2.49
1170946004410,Jérôme,Armand,10/09/2009,0112215953,Jérôme.Armand@gmail.com,82,J1,6.51
2490729977486,Philippe,André,15/04/1973,0214918035,Philippe.André@gmail.com,75,B3,1.22
1070636818571,Jean-Pierre,Auguste,06/09/2015,0344945893,Jean-Pierre.Auguste@gmail.com,99,I5,8.38
1870152712635,Sébastien,Charles,06/05/1970,0640952517,Sébastien.Charles@gmail.com,55,F4,9.450000000000001
1380781126151,Denis,Auguste,13/11/1927,0287411296,Denis.Auguste@gmail.com,42,A1,7.57
1900482178498,Éric,Armand,04/08/2023,0512278940,Éric.Armand@gmail.com,75,G2,7.3500000000000005
2130712735396,Benoît,Philippe,19/07/2004,0152352284,Benoît.Philippe@gmail.com,66,F3,6.04
1371216498882,Georges,Sébastien,25/07/2001,0432316534,Georges.Sébastien@gmail.com,89,B5,1.99
2150420188068,Sébastien,Pierre,14/03/1975,0427464637,Sébastien.Pierre@gmail.com,27,D8,0.76
1830944599603,Christian,Philippe,19/07/1972,0754292779,Christian.Philippe@gmail.com,86,D2,2.56
1790363718119,Antoine,Grégory,21/02/1977,0642964812,Antoine.Grégory@gmail.com,96,M7,3.56
2800856879956,Vincent,Philippe,06/08/2003,0290907674,Vincent.Philippe@gmail.com,84,C6,8.81
2530692843240,Frédéric,Éric,20/05/1962,0491341489,Frédéric.Éric@gmail.com,27,D6,5.71
1920682221301,Étienne,Vincent,13/09/1926,0859561129,Étienne.Vincent@gmail.com,86,I2,5.53
1431125952325,Jérôme,Philippe,10/01/1934,0945271357,Jérôme.Philippe@gmail.com,57,K8,8.99
1160836261518,Benjamin,Julien,23/07/1933,0659230726,Benjamin.Julien@gmail.com,1,E6,4.4
1281165123948,Raymond,Sylvain,11/12/1929,0914939283,Raymond.Sylvain@gmail.com,17,A6,6.17
2550489378172,Nicolas,Nicolas,05/08/1995,0665236768,Nicolas.Nicolas@gmail.com,98,D8,0.79
1190471196065,Jérôme,Paul,25/07/1978,0791754398,Jérôme.Paul@gmail.com,66,F8,9.64
2481276616796,Hubert,Alexandre,17/10/1911,0266847953,Hubert.Alexandre@gmail.com,4,E4,5.37
2400234679928,Lucien,Maurice,20/04/2013,0246690447,Lucien.Maurice@gmail.com,23,G8,6.99
2050111052372,Renaud,Maurice,05/07/1913,0888038210,Renaud.Maurice@gmail.com,8,N6,6.95
2531247852522,Jacques,Xavier,14/02/1995,0854606520,Jacques.Xavier@gmail.com,33,K8,8.67
2650412717318,Bertrand,Patrice,08/06/2013,0990491985,Bertrand.Patrice@gmail.com,89,B2,1.84
1940990269847,Romain,Thierry,06/02/1952,0515789892,Romain.Thierry@gmail.com,60,L5,9.53
1710438629870,Henri,Fabien,17/02/1979,0166391004,Henri.Fabien@gmail.com,53,A5,1.73
2830297248884,Emmanuel,Vincent,02/09/1989,0812754564,Emmanuel.Vincent@gmail.com,5,E3,1.3800000000000001
2960830964364,Nicolas,David,19/01/1904,0284780363,Nicolas.David@gmail.com,57,A9,7.76
2181179038693,Mathieu,Raoul,18/02/1992,0579488535,Mathieu.Raoul@gmail.com,19,L2,8.78
2190730868282,Yves,Gustave,08/08/1954,0330814829,Yves.Gustave@gmail.com,92,N5,5.57
1170920092082,Laurent,Jean-Pierre,01/02/1946,0921551855,Laurent.Jean-Pierre@gmail.com,90,K3,5.75
2180268074568,Cyril,Raoul,01/01/1957,0519246200,Cyril.Raoul@gmail.com,50,D9,8.35
1580481727787,Laurent,Vincent,10/09/2005,0236381748,Laurent.Vincent@gmail.com,10,B6,8.83
1241123503660,François,Emmanuel,08/07/1968,0491358173,François.Emmanuel@gmail.com,89,B5,0.15
2221173536689,Stéphane,Vincent,21/05/1963,0350412426,Stéphane.Vincent@gmail.com,6,C1,4.98
2261058150619,David,Jean,18/01/2006,0322631428,David.Jean@gmail.com,24,C2,4.91
2810782043968,Alexandre,Henri,21/05/1985,0318188842,Alexandre.Henri@gmail.com,27,K2,1.83
1120671739652,Thomas,Fernand,09/12/1945,0456154389,Thomas.Fernand@gmail.com,40,B7,4.54
1990798670089,Gérard,Étienne,08/02/1985,0126067470,Gérard.Étienne@gmail.com,87,A5,9.69
1430263073460,Pascal,Michel,01/08/1929,0633005956,Pascal.Michel@gmail.com,66,A3,2.75
2240126063320,Lucie,René,18/05/2019,0290883318,Lucie.René@gmail.com,85,H6,8.88
1460302681762,Éric,Maurice,14/03/1906,0762266378,Éric.Maurice@gmail.com,76,C2,1.67
2070749730618,Patrice,Michel,28/01/1911,0150611335,Patrice.Michel@gmail.com,46,E5,1.4000000000000001
1330449358377,Julie,Gilbert,09/12/1902,0284320419,Julie.Gilbert@gmail.com,80,I6,0.41000000000000003
1160131127820,Frédéric,Paul,01/09/1978,0747550116,Frédéric.Paul@gmail.com,35,F4,0.29
1771244010678,Henri,Guillaume,16/08/1997,0267263608,Henri.Guillaume@gmail.com,13,D1,0.9500000000000001
2030507123008,Pierre,Michel,02/04/2015,0590825791,Pierre.Michel@gmail.com,69,A9,1.9000000000000001
2100333309998,Xavier,Cyril,13/04/1958,0983418663,Xavier.Cyril@gmail.com,73,K6,9.56
1381070062840,Maurice,Maxime,17/01/1987,0990940179,Maurice.Maxime@gmail.com,71,G3,6.1000000000000005
1080105310915,Olivier,Paul,26/02/2015,0919117161,Olivier.Paul@gmail.com,5,H3,9.6
2580839486379,Édouard,Noël,01/12/1965,0242531317,Édouard.Noël@gmail.com,2,N4,9.43
1730146641801,Lucie,Emmanuel,03/10/1946,0854708478,Lucie.Emmanuel@gmail.com,52,N1,4.25
1950159057349,Nicolas,Arnaud,27/05/1941,0979359269,Nicolas.Arnaud@gmail.com,2,M5,3.61
1100683443260,François,Sophie,06/04/1912,0362543010,François.Sophie@gmail.com,44,L6,0.35000000000000003
2250463715986,Lionel,Laurent,04/06/1910,0998325694,Lionel.Laurent@gmail.com,74,N7,0.9500000000000001
1260118307718,Michel,René,16/04/1918,0657351710,Michel.René@gmail.com,92,E9,3.47
2110290425113,Michel,Olivier,17/12/1903,0369041913,Michel.Olivier@gmail.com,23,L1,9.14
2610802832717,Marie,Gustave,06/04/1921,0150122147,Marie.Gustave@gmail.com,93,F9,1.7
2260869035222,Julien,Paul,02/09/1985,0193674736,Julien.Paul@gmail.com,5,A8,9.48
2271277743925,Jean,Grégory,10/04/1920,0510172398,Jean.Grégory@gmail.com,2,K2,7.890000000000001
2370551040278,Arthur,Étienne,06/12/1938,0221138485,Arthur.Étienne@gmail.com,72,A5,9.23
1690537998347,Jean-François,Sophie,23/07/2014,0870258680,Jean-François.Sophie@gmail.com,15,G2,4.82
2170455550119,Paul,Paul,08/01/1967,0723665724,Paul.Paul@gmail.com,42,D1,4.8
2131171716641,Jérôme,Alexandre,08/01/2014,0670696171,Jérôme.Alexandre@gmail.com,67,M4,7.88
2050743400766,Henri,Hervé,19/12/1999,0382274796,Henri.Hervé@gmail.com,26,D7,1.0
2160108172364,Hubert,René,11/10/1997,0151726609,Hubert.René@gmail.com,59,M2,4.96
1070151473408,Hubert,Lucie,22/08/1915,0357178640,Hubert.Lucie@gmail.com,2,C2,9.76
1640693613166,Marie,Marc,16/11/1966,0973286851,Marie.Marc@gmail.com,33,L2,7.2700000000000005
1100922526982,Éric,Lionel,14/11/1948,0533024308,Éric.Lionel@gmail.com,89,J9,8.32
1580947184794,Cyril,Vincent,24/09/1990,0811320549,Cyril.Vincent@gmail.com,76,D2,4.6000000000000005
2500712146204,Paul,Claude,27/01/1918,0971219483,Paul.Claude@gmail.com,39,A3,8.19
2560340890705,Sophie,Lucie,09/12/2008,0569329509,Sophie.Lucie@gmail.com,53,N3,5.83
2340196021996,Alice,David,14/10/1902,0945025802,Alice.David@gmail.com,83,F8,0.35000000000000003
2171201911564,Philippe,Romain,10/08/1955,0637698978,Philippe.Romain@gmail.com,92,F5,0.42
1191209550675,Gilles,Julien,16/02/1973,0967983685,Gilles.Julien@gmail.com,35,A6,9.23
1230691027450,Nicolas,François,21/12/1905,0594491375,Nicolas.François@gmail.com,3,D5,1.37
1661102814373,Olivier,Fabien,28/07/1918,0926422964,Olivier.Fabien@gmail.com,42,L5,3.44
1161202146039,Christian,Étienne,28/07/1997,0678163183,Christian.Étienne@gmail.com,20,A3,9.84
2320564983685,Nicolas,Olivier,06/05/1982,0217312545,Nicolas.Olivier@gmail.com,80,G8,8.52
2941197842970,Bernard,Pascal,19/08/2010,0657232297,Bernard.Pascal@gmail.com,13,F2,6.3
1791062937728,Jean,Julien,02/03/1947,0594346943,Jean.Julien@gmail.com,14,G3,1.6400000000000001
1170449516696,Alexandre,Gérard,08/01/1966,0625731126,Alexandre.Gérard@gmail.com,94,M9,1.53
2030225079595,Renaud,Grégory,09/04/1972,0165415007,Renaud.Grégory@gmail.com,17,G5,0.17
2371255095347,François,Jacques,23/04/2005,0528179560,François.Jacques@gmail.com,47,B6,3.74
2050407343933,Pierre,Maxime,09/09/1909,0281257151,Pierre.Maxime@gmail.com,91,D2,8.08
1010429701286,Stéphane,Sébastien,03/06/2014,0426355794,Stéphane.Sébastien@gmail.com,49,N6,9.200000000000001
1930177158813,Laurent,Denis,03/10/1958,0335349500,Laurent.Denis@gmail.com,99,A8,5.96
2471218922063,Raymond,Vincent,27/05/1937,0556553241,Raymond.Vincent@gmail.com,98,G9,1.01
2590782126682,Étienne,Arthur,14/05/1969,0614856845,Étienne.Arthur@gmail.com,24,M4,7.59
1750565729896,Émile,Benjamin,19/07/2017,0241555869,Émile.Benjamin@gmail.com,24,E2,8.120000000000001
1970785799223,Pascal,Vincent,12/11/1927,0625701420,Pascal.Vincent@gmail.com,27,K5,8.93
2330912783166,Marc,Éric,13/04/1965,0739529100,Marc.Éric@gmail.com,8,I9,3.83
2950566118693,Alexandre,Antoine,25/07/1940,0513589711,Alexandre.Antoine@gmail.com,46,E4,5.19
1100261668986,Thomas,Laurent,14/02/1952,0823487642,Thomas.Laurent@gmail.com,89,I1,2.5300000000000002
1610934688066,Renaud,Patrice,27/12/1974,0651725263,Renaud.Patrice@gmail.com,95,E4,1.55
2101034442218,Pascal,Éric,06/11/2014,0483969458,Pascal.Éric@gmail.com,15,D5,4.15
1340516762447,Joseph,Denis,26/10/2007,0160173902,Joseph.Denis@gmail.com,22,E4,2.14
1130578712778,Stéphane,Marcel,11/11/1987,0332957227,Stéphane.Marcel@gmail.com,32,I7,5.7
1670976996333,Henri,Raymond,04/08/1984,0174234482,Henri.Raymond@gmail.com,41,C7,5.72
1740331370861,Charles,Jérôme,09/10/1920,0813254103,Charles.Jérôme@gmail.com,82,L8,3.5100000000000002
1000519119385,Maxime,Patrick,22/07/2003,0654306013,Maxime.Patrick@gmail.com,79,J4,4.94
1740479089871,Sylvain,Émile,26/06/1928,0754203134,Sylvain.Émile@gmail.com,69,L9,6.390000000000001
1161016848525,Hubert,Antoine,12/03/1994,0115664157,Hubert.Antoine@gmail.com,53,C7,3.04
2850207479849,Louis,René,15/09/1961,0135998055,Louis.René@gmail.com,45,L3,1.6300000000000001
2670409061237,Xavier,Alexandre,03/10/1918,0885894800,Xavier.Alexandre@gmail.com,21,D5,5.11
1451202126614,Jacques,Denis,15/07/1980,0417825761,Jacques.Denis@gmail.com,40,B7,9.120000000000001
2391298483273,Vincent,Raymond,06/11/1935,0272380094,Vincent.Raymond@gmail.com,74,H9,1.96
1450472985016,Julie,Olivier,09/04/1956,0155233236,Julie.Olivier@gmail.com,72,M2,9.48
2190669878485,Maurice,Antoine,03/02/1922,0876139040,Maurice.Antoine@gmail.com,26,L1,7.22
2330957461075,Grégory,Grégory,05/12/2018,0828534449,Grégory.Grégory@gmail.com,49,J5,7.7700000000000005
1990474145155,Noël,Jacques,03/05/2004,0352024023,Noël.Jacques@gmail.com,100,C9,4.89
2380839045468,Gilbert,Patrice,05/10/2006,0149254480,Gilbert.Patrice@gmail.com,84,F9,4.16
2040227445006,Antoine,Benjamin,06/11/1928,0527174991,Antoine.Benjamin@gmail.com,41,B6,5.61
2561259869237,Benjamin,Jean-François,14/02/1958,0663667195,Benjamin.Jean-François@gmail.com,44,C8,2.7
2190422132214,Jean,Louis,17/10/2001,0187889138,Jean.Louis@gmail.com,74,N4,1.51
1720460348449,François,Jean,18/03/2005,0674812278,François.Jean@gmail.com,20,F5,4.11
1700660607805,Bernard,Julie,11/06/1918,0266460771,Bernard.Julie@gmail.com,9,C6,2.7600000000000002
1980281820738,Bernard,Renaud,09/10/1959,0655165717,Bernard.Renaud@gmail.com,21,F7,7.49
1191052865856,Romain,Alain,06/12/1963,0790668068,Romain.Alain@gmail.com,75,G8,4.23
1920420749933,Alexandre,Olivier,11/05/1909,0381347206,Alexandre.Olivier@gmail.com,37,C8,3.15
1190261124142,Jérôme,Patrick,25/01/1976,0287604088,Jérôme.Patrick@gmail.com,42,H1,6.86
2321186215031,Alexandre,Laurent,05/11/1966,0742700248,Alexandre.Laurent@gmail.com,78,C5,1.1400000000000001
1070839876283,Alain,Mathieu,28/11/1905,0743172147,Alain.Mathieu@gmail.com,93,A9,5.91
2730366442165,Emmanuel,Albert,24/09/1965,0660293530,Emmanuel.Albert@gmail.com,17,H2,4.75
2601037242599,Xavier,Jean,17/08/1980,0997242340,Xavier.Jean@gmail.com,68,L9,1.55
2120140849972,Xavier,Mathieu,18/07/1974,0945316407,Xavier.Mathieu@gmail.com,54,J4,4.86
1180843848795,Paul,Patrice,11/06/1900,0962437108,Paul.Patrice@gmail.com,18,F3,5.86
2240888539257,Philippe,Cédric,12/12/1913,0273819745,Philippe.Cédric@gmail.com,19,H7,9.52
1770511835270,Arnaud,Julien,03/05/1995,0398468991,Arnaud.Julien@gmail.com,46,D7,1.04
1700758403964,Jérôme,David,22/03/1998,0189440700,Jérôme.David@gmail.com,84,H5,5.79
2760406818131,Christian,Maxime,20/04/1937,0369019928,Christian.Maxime@gmail.com,6,A1,1.54
2500791903782,Jean-Michel,Patrick,17/05/1936,0733722108,Jean-Michel.Patrick@gmail.com,5,C8,4.15
1400736623418,Gustave,Jacques,26/10/1965,0779293595,Gustave.Jacques@gmail.com,34,M3,3.1
2130971216085,Nicolas,Émile,04/07/1926,0712007341,Nicolas.Émile@gmail.com,86,C3,9.78
2820641278794,Xavier,Maxime,13/08/1960,0522041814,Xavier.Maxime@gmail.com,3,H3,0.67
1941031520943,Louis,Sylvain,28/09/1990,0523447776,Louis.Sylvain@gmail.com,61,I5,6.3500000000000005
1540121782354,Olivier,Arnaud,03/11/2014,0669931219,Olivier.Arnaud@gmail.com,37,L5,6.93
1150989937136,Mathieu,Vincent,02/10/2022,0818378508,Mathieu.Vincent@gmail.com,35,G2,1.03
2990390446207,Henri,David,22/11/1985,0760081223,Henri.David@gmail.com,73,F4,2.5
2070237981611,Hervé,Laurent,13/07/1902,0718426132,Hervé.Laurent@gmail.com,5,L6,5.92
1460316732239,Hubert,Jérôme,09/07/1909,0219181219,Hubert.Jérôme@gmail.com,4,D5,9.51
1150531254895,Lucien,Olivier,05/08/1913,0242426557,Lucien.Olivier@gmail.com,1,B9,7.57
2130862728577,Jacques,Hubert,01/08/1987,0211364050,Jacques.Hubert@gmail.com,24,M6,3.09
1610123911605,Yann,Étienne,27/09/1944,0341331271,Yann.Étienne@gmail.com,61,L9,4.75
2431078836726,Bernard,Philippe,16/11/1991,0385698364,Bernard.Philippe@gmail.com,45,E5,3.62
2731283096552,Armand,André,11/09/1979,0520969415,Armand.André@gmail.com,65,N5,5.45
