Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
1060963491117,Jean-Luc,Guillaume,18/03/1984,0792567865,Jean-Luc.Guillaume@gmail.com,6,C4,1.76
2100309519068,Olivier,Cédric,28/09/1967,0191498553,Olivier.Cédric@gmail.com,3,C1,7.930000000000001
2891293179160,Pierre,Pierre,06/01/1959,0821793346,Pierre.Pierre@gmail.com,70,F1,0.96
1460303733901,Philippe,Nicolas,23/07/1977,0545203875,Philippe.Nicolas@gmail.com,71,N3,0.6900000000000001
1101237700618,Julie,Gilles,07/11/1967,0436921653,Julie.Gilles@gmail.com,80,I2,4.99
1190725118478,Lucie,Pierre,16/12/1992,0879932435,Lucie.Pierre@gmail.com,49,A7,3.83
1580344569404,Julien,Alexandre,15/06/1923,0968767886,Julien.Alexandre@gmail.com,56,F9,0.26
2220604810512,Gilbert,Frédéric,09/03/2015,0775512540,Gilbert.Frédéric@gmail.com,9,B2,8.05
2470188682825,François,Romain,01/07/2002,0212503335,François.Romain@gmail.com,7,M9,9.14
1150356467745,Frédéric,Bertrand,21/08/1953,0914373559,Frédéric.Bertrand@gmail.com,70,D9,1.92
1030766931726,Albert,Pascal,03/01/1951,0610403776,Albert.Pascal@gmail.com,83,F9,9.8
2090521289212,Sophie,Noël,15/03/1932,0654998277,Sophie.Noël@gmail.com,4,L8,7.97
2960371166712,Étienne,Philippe,14/02/2011,0497828377,Étienne.Philippe@gmail.com,80,G9,3.3000000000000003
1380249471347,Yves,Claude,22/06/1945,0880018907,Yves.Claude@gmail.com,99,C2,5.94
2160138339682,Christophe,Michel,21/09/2019,0513528644,Christophe.Michel@gmail.com,34,N4,7.32
1291188411187,Julien,Philippe,05/09/1934,0136262502,Julien.Philippe@gmail.com,43,C4,3.02
2850135117031,Gilles,Paul,23/05/1912,0480915367,Gilles.Paul@gmail.com,61,C6,3.15
2130697944096,Vincent,Paul,03/08/1948,0112716907,Vincent.Paul@gmail.com,16,J2,5.66
1180787214621,Marc,Christian,05/04/1960,0712798589,Marc.Christian@gmail.com,56,A6,1.37
1680681035153,Alfred,Marc,18/11/2010,0415284555,Alfred.Marc@gmail.com,3,N4,6.390000000000001
2260986052669,Denis,Arthur,05/10/1910,0193999134,Denis.Arthur@gmail.com,33,F8,2.54
2141210462357,Charles,Vincent,21/09/1931,0418306408,Charles.Vincent@gmail.com,63,G9,8.540000000000001
2120408447722,Sébastien,Bertrand,25/08/1985,0431619784,Sébastien.Bertrand@gmail.com,46,F2,0.11
2620262469017,Frédéric,Jérôme,27/07/2003,0162299507,Frédéric.Jérôme@gmail.com,53,A2,6.97
1840679907064,Joseph,Christophe,10/11/1981,0147025512,Joseph.Christophe@gmail.com,18,F8,8.67
2840893451696,David,Christophe,12/09/2003,0139323769,David.Christophe@gmail.com,18,C2,0.61
1860110142078,Christophe,Patrick,13/04/1956,0630257536,Christophe.Patrick@gmail.com,12,D8,8.01
1900809824265,Benjamin,Romain,19/10/1951,0221863038,Benjamin.Romain@gmail.com,62,C6,4.73
2430266947117,Antoine,Alexandre,04/11/2004,0577496976,Antoine.Alexandre@gmail.com,17,H3,6.76
1260520602043,Raymond,Laurent,10/07/1968,0953372695,Raymond.Laurent@gmail.com,93,H3,1.58
1010347868821,Maxime,Nicolas,18/01/2018,0456097833,Maxime.Nicolas@gmail.com,48,C9,6.03
1730547793936,Marius,Denis,09/01/1906,0695058402,Marius.Denis@gmail.com,36,M8,7.930000000000001
1020948576355,Bernard,Sylvain,12/10/1988,0713330378,Bernard.Sylvain@gmail.com,76,D7,5.72
1740262626442,Thomas,Guillaume,21/04/1977,0481810931,Thomas.Guillaume@gmail.com,60,C8,2.2600000000000002
2340328818253,Édouard,Xavier,08/06/1938,0728613413,Édouard.Xavier@gmail.com,50,K7,5.41
2960720748697,Olivier,Olivier,10/08/1970,0954209327,Olivier.Olivier@gmail.com,11,M1,8.73
2340501653196,Lucie,Louis,11/04/1926,0726654929,Lucie.Louis@gmail.com,36,M6,3.58
2550181334526,Jean-Luc,Lucie,07/02/1940,0425150409,Jean-Luc.Lucie@gmail.com,80,K5,5.73
1300890587460,Benjamin,Édouard,06/05/1902,0181912925,Benjamin.Édouard@gmail.com,60,N5,1.6300000000000001
2840325853907,Jean-Luc,Laurent,14/12/1925,0422412337,Jean-Luc.Laurent@gmail.com,62,B6,5.44
1871256385212,Nicolas,Hubert,06/06/1997,0380589652,Nicolas.Hubert@gmail.com,64,D8,3.44
1590157858263,Fernand,Xavier,25/02/1942,0836015549,Fernand.Xavier@gmail.com,4,A8,6.3500000000000005
2150839974829,Jean-Luc,Vincent,15/02/2004,0792866326,Jean-Luc.Vincent@gmail.com,38,L1,3.54
2280808056909,Noël,Gilles,14/07/1927,0261079157,Noël.Gilles@gmail.com,92,C7,7.78
2960541384911,Benoît,Olivier,14/05/1914,0311939979,Benoît.Olivier@gmail.com,76,I7,4.0600000000000005
1220864494087,Sébastien,Albert,19/03/2001,0433069446,Sébastien.Albert@gmail.com,79,J1,8.71
1240382788619,Thierry,Alexandre,12/02/1912,0946098396,Thierry.Alexandre@gmail.com,58,H2,6.7700000000000005
2320185769504,Maxime,Marie,11/10/1936,0588049010,Maxime.Marie@gmail.com,34,M7,0.67
1520217342358,Olivier,Julien,14/12/2010,0779155148,Olivier.Julien@gmail.com,52,M1,1.1400000000000001
1080618652175,André,Alain,27/10/1927,0270112812,André.Alain@gmail.com,35,L3,7.43
2920680903302,Michel,Claude,17/05/1908,0893341689,Michel.Claude@gmail.com,37,E1,2.66
2000431612472,Patrice,Thomas,10/03/1915,0882446008,Patrice.Thomas@gmail.com,63,J5,1.26
1140107117342,Jean-Michel,Yves,01/03/2006,0285131712,Jean-Michel.Yves@gmail.com,33,G6,1.11
2010237326506,Guillaume,Joseph,02/04/2018,0621947037,Guillaume.Joseph@gmail.com,45,N1,9.59
2031011241150,Sébastien,Yves,10/07/1928,0516174139,Sébastien.Yves@gmail.com,95,B5,7.71
2610225829791,Georges,Alfred,04/12/2008,0127078986,Georges.Alfred@gmail.com,95,N4,1.49
1450116955688,Cédric,Éric,19/04/1973,0752864271,Cédric.Éric@gmail.com,87,N7,3.5700000000000003
1320819125471,Olivier,Patrice,23/05/1940,0298147011,Olivier.Patrice@gmail.com,29,M8,9.94
2001139967648,Nicolas,Hervé,22/12/1934,0846583964,Nicolas.Hervé@gmail.com,87,B3,8.53
1170529474251,Jérôme,Gustave,02/09/1922,0428104649,Jérôme.Gustave@gmail.com,65,G3,4.66
1141168900827,Maxime,Yves,27/06/1934,0128489858,Maxime.Yves@gmail.com,59,D6,0.16
2930456595213,Joseph,Émile,06/03/1934,0630076364,Joseph.Émile@gmail.com,30,C1,0.23
1790578749920,Christophe,Paul,01/07/1989,0612227164,Christophe.Paul@gmail.com,44,H3,4.13
2600903213070,Lionel,Henri,27/03/1997,0986215718,Lionel.Henri@gmail.com,46,E1,8.81
2291086334946,René,Sylvain,24/05/1954,0632860636,René.Sylvain@gmail.com,8,F9,0.23
2210452330117,Patrick,Yann,27/09/1939,0238620075,Patrick.Yann@gmail.com,96,J1,5.84
1510739256730,Claude,Michel,18/11/1990,0565206051,Claude.Michel@gmail.com,84,J2,8.64
2160250006520,Marie,Gabriel,07/11/1998,0551538122,Marie.Gabriel@gmail.com,75,F3,8.1
1160272263477,Mathieu,Raymond,12/04/1955,0956610051,Mathieu.Raymond@gmail.com,27,F4,0.55
1750337088838,Pascal,Paul,28/10/1923,0847073982,Pascal.Paul@gmail.com,49,H2,6.84
1320263129068,Antoine,Patrice,14/08/1910,0751327469,Antoine.Patrice@gmail.com,64,C8,4.68
1940638136538,François,Maurice,20/01/2004,0974588495,François.Maurice@gmail.com,81,A5,2.91
2540548093024,Philippe,Alfred,18/08/1952,0564989581,Philippe.Alfred@gmail.com,43,I3,5.11
1590686320675,Philippe,Patrick,01/02/1982,0185490788,Philippe.Patrick@gmail.com,23,L1,6.34
1130222316446,Jean-Pierre,Bernard,02/04/1942,0872855168,Jean-Pierre.Bernard@gmail.com,95,B3,4.19
1051102084211,Michel,Lucie,28/04/2020,0337232924,Michel.Lucie@gmail.com,12,A2,8.0
2081255004009,Auguste,Mathieu,04/03/1920,0429675224,Auguste.Mathieu@gmail.com,34,K4,1.04
1641260743410,Jacques,Auguste,27/06/1920,0640516672,Jacques.Auguste@gmail.com,8,K6,1.61
2721227956471,Jean-Luc,Denis,20/09/1969,0281502031,Jean-Luc.Denis@gmail.com,66,L7,5.57
2471159395663,Jean,Bernard,22/05/1951,0291028649,Jean.Bernard@gmail.com,26,D3,2.46
1150851762633,Marcel,Marie,24/08/1912,0923659689,Marcel.Marie@gmail.com,8,M2,4.49
2331190738008,Olivier,Guillaume,08/02/2008,0766397365,Olivier.Guillaume@gmail.com,23,K6,8.47
1700416416777,Sylvain,Christophe,13/10/1986,0390172786,Sylvain.Christophe@gmail.com,86,B9,5.92
1670265813065,Sylvain,Denis,21/08/1972,0215094242,Sylvain.Denis@gmail.com,72,E5,5.8500000000000005
2561088193975,Thierry,Sébastien,24/10/1934,0997978500,Thierry.Sébastien@gmail.com,15,G3,9.61
2270150751150,Frédéric,Alice,14/03/1980,0387982744,Frédéric.Alice@gmail.com,31,N3,9.41
2880491507722,Grégory,Olivier,06/12/1955,0892201777,Grégory.Olivier@gmail.com,52,C9,5.94
1101247573312,Marie,Pascal,01/10/1994,0643802916,Marie.Pascal@gmail.com,44,D7,2.8000000000000003
2550811027466,Philippe,Claude,04/08/1924,0962588294,Philippe.Claude@gmail.com,25,J2,0.27
2091072217939,Arthur,Sophie,13/01/1952,0322783843,Arthur.Sophie@gmail.com,45,A5,9.8
2210497574575,Frédéric,Thierry,20/12/2003,0711290184,Frédéric.Thierry@gmail.com,20,F1,6.5
1730386891729,Denis,David,20/02/1993,0133927531,Denis.David@gmail.com,70,M2,7.15
1861123932856,Julie,Nicolas,03/12/1987,0517934119,Julie.Nicolas@gmail.com,63,B6,6.01
1741049350961,Maxime,Philippe,17/11/1960,0648141121,Maxime.Philippe@gmail.com,13,D3,0.64
1480947158576,Georges,Claude,21/07/1934,0664154918,Georges.Claude@gmail.com,10,M6,3.23
1490969882528,Pierre,Nicolas,16/09/1928,0720893317,Pierre.Nicolas@gmail.com,73,F6,6.33
2670431793469,Pascal,Marius,01/11/1958,0160077692,Pascal.Marius@gmail.com,81,J2,0.6
2650574631896,Raoul,Gilbert,05/01/1986,0581072416,Raoul.Gilbert@gmail.com,71,C2,5.99
2150145216902,Marie,Albert,17/10/2016,0295148165,Marie.Albert@gmail.com,33,L9,1.1400000000000001
2031077643522,Fernand,Étienne,24/01/1926,0191560990,Fernand.Étienne@gmail.com,96,E6,5.69
1020821066573,Étienne,Jean,05/03/1966,0215346117,Étienne.Jean@gmail.com,42,C1,6.1000000000000005
1000859775080,Jean,Renaud,03/05/1936,0736272143,Jean.Renaud@gmail.com,89,B6,9.200000000000001
1200327983105,Frédéric,Sophie,20/02/1958,0653988569,Frédéric.Sophie@gmail.com,43,I3,4.94
2571282174092,Arnaud,André,23/03/1937,0298836726,Arnaud.André@gmail.com,62,F1,5.37
2900544849497,Alain,Julie,20/11/2014,0134570064,Alain.Julie@gmail.com,38,D6,7.47
2291249176915,Arthur,Marcel,11/11/1922,0868798202,Arthur.Marcel@gmail.com,21,E6,9.47
2250926544840,Marie,Olivier,24/02/1909,0617649740,Marie.Olivier@gmail.com,36,B9,5.73
1780498007493,Laurent,Étienne,03/08/1925,0287106476,Laurent.Étienne@gmail.com,1,J4,9.64
1851185207993,Philippe,Thomas,15/09/1944,0248321136,Philippe.Thomas@gmail.com,35,M4,0.79
1370105570013,Philippe,Joseph,01/10/1974,0864422114,Philippe.Joseph@gmail.com,39,G1,7.97
2020261463194,Sébastien,Renaud,01/03/1911,0238361067,Sébastien.Renaud@gmail.com,76,J2,8.040000000000001
2880395205368,Emmanuel,Stéphane,13/04/1949,0861163153,Emmanuel.Stéphane@gmail.com,29,J8,4.89
2240608803072,Thierry,Thierry,11/03/1977,0918187185,Thierry.Thierry@gmail.com,63,B4,4.21
1100528205825,Cyril,Alexandre,13/04/1936,0626191623,Cyril.Alexandre@gmail.com,40,B6,6.62
2070730371882,Philippe,Albert,17/12/1921,0992947454,Philippe.Albert@gmail.com,39,G2,9.700000000000001
1540234712522,Frédéric,Christophe,10/09/1944,0667464124,Frédéric.Christophe@gmail.com,19,M2,7.49
1430822729836,Yann,Hervé,28/10/2014,0827101728,Yann.Hervé@gmail.com,63,E9,5.03
2131248740304,Édouard,David,12/04/1990,0687621822,Édouard.David@gmail.com,35,K7,6.7
1100907919947,Pierre,Pierre,26/05/1933,0920491486,Pierre.Pierre@gmail.com,45,I2,5.88
1151149240658,Olivier,Nicolas,06/04/1909,0659815619,Olivier.Nicolas@gmail.com,31,C3,1.03
2430275057110,Maxime,Marie,27/09/1952,0832607391,Maxime.Marie@gmail.com,86,F7,4.79
1890719072069,Antoine,Patrice,03/07/1905,0240740470,Antoine.Patrice@gmail.com,23,N1,3.98
1000664682467,Noël,Sylvain,16/05/1934,0910846838,Noël.Sylvain@gmail.com,80,H3,9.200000000000001
2181286557848,Gustave,Émile,27/11/2003,0592580626,Gustave.Émile@gmail.com,17,E9,0.11
2140466832672,Jean-François,Emmanuel,15/01/1947,0459481214,Jean-François.Emmanuel@gmail.com,52,N5,3.71
1041040941000,Jean-Pierre,Raoul,19/06/1952,0161284261,Jean-Pierre.Raoul@gmail.com,56,H4,9.56
2170521155134,Hervé,Antoine,13/09/1963,0678349773,Hervé.Antoine@gmail.com,16,L1,7.92
2620444445760,Hubert,Alain,06/10/1973,0721222283,Hubert.Alain@gmail.com,87,B7,2.05
2590942614781,Denis,Louis,24/01/1991,0162548163,Denis.Louis@gmail.com,32,C3,7.4
2060665709686,Laurent,Jean-François,09/02/2014,0534900843,Laurent.Jean-François@gmail.com,77,A8,3.45
2450398972402,Charles,Benoît,21/06/2007,0884100730,Charles.Benoît@gmail.com,59,D9,9.99
2660125494025,Laurent,Fernand,13/10/1935,0127387261,Laurent.Fernand@gmail.com,22,B2,5.59
1380574645042,Cédric,Vincent,27/10/1970,0123652222,Cédric.Vincent@gmail.com,72,B4,0.12
2630927824391,Vincent,Albert,28/05/1995,0771556987,Vincent.Albert@gmail.com,41,C8,6.54
1180348014158,Gabriel,Denis,02/04/1952,0424451859,Gabriel.Denis@gmail.com,76,G1,6.57
2190429313748,Sophie,Stéphane,05/07/1984,0133956511,Sophie.Stéphane@gmail.com,93,C2,1.56
1120654206131,Mathieu,Jacques,16/12/1993,0422042069,Mathieu.Jacques@gmail.com,70,E5,9.66
1170765574629,Denis,Charles,13/11/1965,0310137311,Denis.Charles@gmail.com,31,K1,3.3000000000000003
1410332361524,Pierre,Maxime,27/05/1931,0798877144,Pierre.Maxime@gmail.com,14,D7,8.38
1120836095654,Renaud,Hubert,19/11/2014,0387498385,Renaud.Hubert@gmail.com,41,B2,0.76
1100292626905,Cyril,Denis,17/02/2003,0236019754,Cyril.Denis@gmail.com,32,J2,2.14
2450712678930,Sophie,Philippe,28/06/1925,0589038763,Sophie.Philippe@gmail.com,44,A1,3.41
2370555660490,Benoît,David,01/12/1934,0132299756,Benoît.David@gmail.com,54,K6,9.75
2710563325377,Olivier,Éric,02/10/1935,0369300763,Olivier.Éric@gmail.com,21,J7,0.08
2231179302429,Pierre,Paul,26/12/1937,0110138456,Pierre.Paul@gmail.com,80,H6,9.81
2010805579123,Arthur,Olivier,04/07/2021,0252907801,Arthur.Olivier@gmail.com,98,M4,9.08
1070731697330,Jean,Arthur,20/04/1914,0645704463,Jean.Arthur@gmail.com,87,M2,4.99
2091087060596,Hubert,Henri,27/01/1972,0335437254,Hubert.Henri@gmail.com,71,H4,6.95
1230442512034,Patrice,Patrice,08/03/1950,0796123443,Patrice.Patrice@gmail.com,14,J9,0.61
1000251139059,Marcel,Romain,23/07/1983,0294893040,Marcel.Romain@gmail.com,88,J8,6.65
2560307334882,Philippe,Thierry,05/02/2020,0295864812,Philippe.Thierry@gmail.com,3,N2,8.78
2400143697008,Étienne,Raymond,01/09/1918,0396585366,Étienne.Raymond@gmail.com,62,I3,9.83
2680596653917,Emmanuel,Marie,07/01/2012,0169938439,Emmanuel.Marie@gmail.com,84,G8,9.07
1920593891611,Gérard,Albert,18/11/1929,0536279776,Gérard.Albert@gmail.com,72,D5,4.2
2010847220336,Louis,Patrice,08/01/2001,0162869672,Louis.Patrice@gmail.com,53,C2,6.51
1091254827960,Joseph,Henri,08/10/1985,0411156989,Joseph.Henri@gmail.com,9,F2,8.01
2190702296073,Nicolas,David,03/12/2022,0318541915,Nicolas.David@gmail.com,79,E8,5.8
1001246598644,Patrice,Cédric,08/04/1918,0638592853,Patrice.Cédric@gmail.com,44,B7,9.73
1220522411696,Emmanuel,Daniel,04/04/1929,0675393505,Emmanuel.Daniel@gmail.com,31,L1,5.57
2180905739102,Benjamin,Alice,18/12/1907,0857254497,Benjamin.Alice@gmail.com,39,B4,5.79
2270647673624,Georges,Paul,07/10/1982,0581522807,Georges.Paul@gmail.com,39,D6,9.57
2571298935619,Alice,Philippe,23/02/2017,0432158585,Alice.Philippe@gmail.com,3,B8,2.59
2390870804144,Fernand,Daniel,23/09/1970,0823808644,Fernand.Daniel@gmail.com,42,F2,5.23
2860691116404,Sébastien,Charles,06/08/1963,0557703120,Sébastien.Charles@gmail.com,93,L5,5.39
2080773877481,Lucie,Raymond,27/07/1958,0313074874,Lucie.Raymond@gmail.com,44,A4,3.5700000000000003
1500438058439,Maxime,Claude,11/04/1975,0273435147,Maxime.Claude@gmail.com,87,D8,0.26
1130696038866,François,Daniel,27/07/1943,0735103515,François.Daniel@gmail.com,85,A1,5.66
1110537068677,Édouard,Marcel,06/11/1991,0946407027,Édouard.Marcel@gmail.com,70,N8,5.87
2190633789303,Jacques,David,17/01/1987,0427930345,Jacques.David@gmail.com,20,E1,8.07
2210494812807,Laurent,Édouard,09/12/1977,0777402714,Laurent.Édouard@gmail.com,34,B4,0.35000000000000003
1170163018698,Gustave,André,11/02/1949,0922396682,Gustave.André@gmail.com,3,M8,2.43
1090739037702,Maurice,Arnaud,01/11/1996,0787511258,Maurice.Arnaud@gmail.com,33,L1,5.65
1130548578161,Raoul,Nicolas,28/11/1923,0372089970,Raoul.Nicolas@gmail.com,68,C7,5.4
2291171836577,Damien,François,26/03/1953,0745857408,Damien.François@gmail.com,16,F1,9.1
1220326308045,David,Yves,01/09/1972,0764564591,David.Yves@gmail.com,78,E7,8.71
1630712709577,Philippe,Joseph,11/05/1943,0441268526,Philippe.Joseph@gmail.com,4,J7,9.540000000000001
2270257940976,Jean,Jean-Luc,09/09/1917,0156683689,Jean.Jean-Luc@gmail.com,22,K4,1.06
1000701795239,Alexandre,Patrick,18/05/1929,0947854119,Alexandre.Patrick@gmail.com,29,N4,5.87
1490548856548,Laurent,Hervé,09/12/1949,0148862154,Laurent.Hervé@gmail.com,44,D6,5.75
1690476217823,Gabriel,Antoine,15/04/1968,0762699369,Gabriel.Antoine@gmail.com,79,H3,9.5
2141268331876,Philippe,Émile,04/06/1940,0313464624,Philippe.Émile@gmail.com,84,N8,0.65
2180754076400,Marc,Mathieu,07/01/1947,0222937574,Marc.Mathieu@gmail.com,98,J5,3.72
2370145830746,Julien,François,03/01/1955,0488433854,Julien.François@gmail.com,55,A1,0.21
1910180664001,Sylvain,Benjamin,14/06/2013,0991498057,Sylvain.Benjamin@gmail.com,4,G1,0.6900000000000001
2581275697738,Julien,Pascal,02/05/1965,0317834905,Julien.Pascal@gmail.com,97,C5,6.73
1611269763382,Hervé,Jacques,23/11/1986,0863334574,Hervé.Jacques@gmail.com,2,D3,4.21
1240504351871,Laurent,René,16/07/1947,0249411647,Laurent.René@gmail.com,29,N1,6.82
1010423644842,Philippe,Vincent,22/02/2015,0247636124,Philippe.Vincent@gmail.com,61,D8,8.59
1770385458219,Auguste,Bertrand,08/12/1904,0450797659,Auguste.Bertrand@gmail.com,31,I7,3.5700000000000003
2440443725606,Pascal,Éric,27/03/1961,0278078935,Pascal.Éric@gmail.com,50,D5,2.27
1610213577320,Gabriel,Bertrand,16/11/1901,0322955979,Gabriel.Bertrand@gmail.com,58,F5,8.82
2560220450163,Éric,Lionel,28/04/1954,0973145833,Éric.Lionel@gmail.com,10,F1,4.96
1060943837583,Julien,Renaud,16/03/1943,0986860744,Julien.Renaud@gmail.com,76,L2,9.22
2661077698064,Vincent,Maurice,07/11/1912,0875371649,Vincent.Maurice@gmail.com,60,H4,5.16
2201202876096,Benjamin,Georges,17/06/1990,0974911383,Benjamin.Georges@gmail.com,71,M3,3.31
1450685110256,Renaud,Olivier,01/03/1989,0755096321,Renaud.Olivier@gmail.com,17,L9,8.63
2271144784987,Vincent,Yves,25/01/2003,0218247348,Vincent.Yves@gmail.com,75,A2,3.84
1170772673431,Olivier,Antoine,15/12/1997,0362874612,Olivier.Antoine@gmail.com,87,H9,3.0500000000000003
2191084117451,Maxime,Maxime,12/12/2017,0891778840,Maxime.Maxime@gmail.com,45,E3,1.92
1110542928621,Stéphane,Alexandre,18/06/1985,0426939280,Stéphane.Alexandre@gmail.com,32,B6,5.46
2430351569736,Paul,Hubert,02/10/1970,0381434615,Paul.Hubert@gmail.com,96,B5,6.86
1220685974014,Nicolas,Grégory,19/10/1993,0430729278,Nicolas.Grégory@gmail.com,44,M5,7.5600000000000005
1120721974554,Gilles,Jean,22/02/2007,0435664264,Gilles.Jean@gmail.com,39,B8,5.89
1610892960747,Laurent,Guillaume,01/07/1963,0745441261,Laurent.Guillaume@gmail.com,23,D3,8.67
2280913743210,Denis,Jean-François,22/01/1970,0390761141,Denis.Jean-François@gmail.com,40,A7,10.0
2640820154826,Nicolas,Hervé,23/10/2016,0350915217,Nicolas.Hervé@gmail.com,54,B1,5.5
2091193515846,Antoine,François,10/05/1959,0294330920,Antoine.François@gmail.com,17,N4,0.42
2260375050832,Lucien,Jérôme,13/10/1926,0681167981,Lucien.Jérôme@gmail.com,42,E5,5.55
2571073505984,Arthur,Stéphane,17/05/1903,0743548773,Arthur.Stéphane@gmail.com,27,L9,2.96
2611198505612,Georges,Arthur,10/04/1911,0285345981,Georges.Arthur@gmail.com,38,G5,3.24
1640250835257,Cyril,Patrice,14/04/1994,0228517314,Cyril.Patrice@gmail.com,41,I7,2.5500000000000003
1680674032947,Nicolas,Julien,03/01/1954,0986652866,Nicolas.Julien@gmail.com,91,K6,7.44
1621091945172,Maxime,Marc,22/10/1938,0451653279,Maxime.Marc@gmail.com,55,C5,5.36
2710824754805,Michel,Vincent,27/09/1928,0494539356,Michel.Vincent@gmail.com,79,B4,6.75
1910345708090,Vincent,Julie,27/05/2022,0449813512,Vincent.Julie@gmail.com,35,L6,8.96
2080412784547,Alexandre,Raymond,16/05/1933,0159312211,Alexandre.Raymond@gmail.com,55,L6,4.3100000000000005
1951183449363,Jacques,François,25/06/1920,0167335658,Jacques.François@gmail.com,74,A6,1.02
2980161007216,Fabien,Olivier,03/03/1986,0572989833,Fabien.Olivier@gmail.com,72,B5,4.62
1160960079177,Jérôme,Auguste,01/04/2019,0669323620,Jérôme.Auguste@gmail.com,43,C9,0.91
1830994544731,Julien,Julie,27/10/2003,0636528020,Julien.Julie@gmail.com,85,N8,4.96
1660394194962,Sophie,Alice,07/04/1934,0431976452,Sophie.Alice@gmail.com,70,H9,0.51
2770316390613,Arnaud,Fernand,25/02/1984,0193095367,Arnaud.Fernand@gmail.com,91,B1,4.21
1120215290735,Julien,René,22/11/1995,0185184971,Julien.René@gmail.com,63,E2,5.93
1240197251256,Jean-François,Arnaud,02/10/1914,0871911275,Jean-François.Arnaud@gmail.com,96,J4,1.5
1200810354989,Olivier,Armand,18/02/2013,0752185238,Olivier.Armand@gmail.com,98,F6,7.08
1560884057383,Louis,Alain,10/01/1930,0889943981,Louis.Alain@gmail.com,44,M9,7.94
1031136644275,Hervé,Mathieu,28/05/1980,0665397916,Hervé.Mathieu@gmail.com,49,M4,2.93
1251193975946,Olivier,Frédéric,01/03/1922,0585564064,Olivier.Frédéric@gmail.com,39,B2,9.84
1440186399773,Pierre,Gérard,15/06/1908,0678726199,Pierre.Gérard@gmail.com,18,E2,1.87
2970267984684,Alfred,Sophie,13/02/1953,0951517686,Alfred.Sophie@gmail.com,91,J2,3.92
2170723769862,Maxime,Damien,02/07/1948,0952867620,Maxime.Damien@gmail.com,83,F8,7.11
