Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
1860732278011,Frédéric,Noël,24/10/1996,0165430013,Frédéric.Noël@gmail.com,53,F5,1.47
1990680280164,Guillaume,Pascal,04/12/1913,0592666631,Guillaume.Pascal@gmail.com,75,H4,2.91
2511143514642,Denis,Charles,19/11/1905,0940653116,Denis.Charles@gmail.com,29,M1,3.77
1910920448915,Claude,Maxime,01/04/1953,0416388488,Claude.Maxime@gmail.com,85,C6,0.16
1150746565603,Lionel,Maxime,03/07/1943,0612819998,Lionel.Maxime@gmail.com,90,M5,8.72
2701245824256,François,Maurice,22/09/1912,0940408735,François.Maurice@gmail.com,83,I8,6.1000000000000005
2190727099455,Gilles,Stéphane,02/03/1929,0318988002,Gilles.Stéphane@gmail.com,38,G8,2.65
1750310558663,Jean-Michel,Étienne,21/06/1956,0569838873,Jean-Michel.Étienne@gmail.com,23,N2,5.95
1840597406157,Grégory,Émile,19/08/2001,0354250608,Grégory.Émile@gmail.com,34,D2,2.08
2550789146181,Mathieu,René,03/03/1908,0113473968,Mathieu.René@gmail.com,89,K2,2.16
1810229190106,Bernard,Grégory,02/10/1965,0875529321,Bernard.Grégory@gmail.com,50,C3,7.86
1000833845062,Jean-François,Marcel,22/07/1909,0511860856,Jean-François.Marcel@gmail.com,92,J9,4.75
1260210087067,Étienne,Philippe,20/02/1958,0367226912,Étienne.Philippe@gmail.com,3,G8,4.9
1670344515112,Vincent,Gilbert,05/05/1943,0983111487,Vincent.Gilbert@gmail.com,98,C9,6.38
1440360775227,Laurent,Jérôme,05/12/1922,0558063682,Laurent.Jérôme@gmail.com,57,I6,4.14
2120887306239,Olivier,Noël,05/10/1922,0623180376,Olivier.Noël@gmail.com,48,L5,2.62
1070518453918,Guillaume,Gilbert,08/09/1936,0994322217,Guillaume.Gilbert@gmail.com,22,C4,1.35
2130395745219,Jean,Grégory,07/02/1952,0277827047,Jean.Grégory@gmail.com,77,D4,9.700000000000001
2271067327347,Raymond,Paul,24/08/1965,0126926421,Raymond.Paul@gmail.com,60,F7,6.97
1161213345509,Bertrand,Gabriel,11/07/1982,0924408105,Bertrand.Gabriel@gmail.com,5,J1,3.14
1000211812080,Alice,Bernard,04/02/1998,0462151031,Alice.Bernard@gmail.com,39,I5,9.3
2151153421444,Paul,Auguste,01/06/2010,0728648141,Paul.Auguste@gmail.com,80,L2,3.5100000000000002
2080535244892,Jérôme,Lucie,19/02/1980,0729013374,Jérôme.Lucie@gmail.com,79,C6,3.85
1861078797318,Grégory,Michel,27/12/2016,0544902337,Grégory.Michel@gmail.com,82,H3,9.07
2820536334826,David,Patrice,05/04/1947,0976070454,David.Patrice@gmail.com,95,N1,6.3500000000000005
2730724740608,Olivier,André,01/02/2011,0111122130,Olivier.André@gmail.com,25,K4,0.89
1070929914913,Pascal,Jean,08/12/1992,0763364636,Pascal.Jean@gmail.com,51,C1,7.47
1511210419760,Renaud,Olivier,07/12/1937,0355008461,Renaud.Olivier@gmail.com,17,C3,2.47
2191050868295,Olivier,Jean-Luc,21/03/1984,0663155742,Olivier.Jean-Luc@gmail.com,8,D5,9.5
2920384298559,Olivier,Michel,08/05/1964,0418225397,Olivier.Michel@gmail.com,30,H7,6.16
1210654713448,Sébastien,Hubert,10/04/1997,0761700705,Sébastien.Hubert@gmail.com,2,D5,7.08
1190718172354,Thierry,Claude,12/05/1994,0920738193,Thierry.Claude@gmail.com,60,I3,1.55
2260210268306,Mathieu,Charles,17/11/1962,0233328528,Mathieu.Charles@gmail.com,61,L3,2.7600000000000002
2910186514299,Cyril,Gustave,08/01/1954,0764263148,Cyril.Gustave@gmail.com,18,L4,6.95
1910911906033,Frédéric,Paul,02/10/1980,0745570061,Frédéric.Paul@gmail.com,45,M6,3.94
2030750610071,André,François,28/07/1952,0632795530,André.François@gmail.com,3,B3,9.65
2681221586811,Cédric,Maxime,23/12/1935,0969383526,Cédric.Maxime@gmail.com,65,K4,0.17
2070373596255,Bernard,Damien,18/04/1904,0544674200,Bernard.Damien@gmail.com,89,L3,7.38
2270415594859,Alexandre,Jérôme,23/11/1937,0746713072,Alexandre.Jérôme@gmail.com,54,G7,6.29
1790659865994,Denis,Raymond,17/08/1959,0795010335,Denis.Raymond@gmail.com,8,K8,2.2600000000000002
2210919157550,Olivier,Frédéric,04/03/2010,0729762855,Olivier.Frédéric@gmail.com,73,F7,7.390000000000001
2830622151197,Gabriel,Maurice,17/05/1986,0942622797,Gabriel.Maurice@gmail.com,80,H4,7.42
1830346715189,Nicolas,Grégory,14/06/1986,0686351579,Nicolas.Grégory@gmail.com,24,L2,1.87
2021104960548,Olivier,Éric,26/08/2003,0311274833,Olivier.Éric@gmail.com,55,J1,5.66
1530521598725,François,Raoul,28/10/1931,0352216618,François.Raoul@gmail.com,29,G7,8.91
2190809946390,Charles,Jacques,09/01/1938,0645963797,Charles.Jacques@gmail.com,14,J8,8.6
1790722592027,Auguste,Laurent,02/08/1990,0997203731,Auguste.Laurent@gmail.com,93,D2,0.6900000000000001
1251045948938,Armand,Xavier,13/07/1987,0996211522,Armand.Xavier@gmail.com,70,I1,0.89
1881152900539,Lucien,Pascal,10/02/1957,0990791297,Lucien.Pascal@gmail.com,76,B9,2.7
2440566939368,Grégory,Marie,01/02/1995,0718710602,Grégory.Marie@gmail.com,26,L6,8.01
1070149838924,Sébastien,Maurice,15/02/1966,0315701150,Sébastien.Maurice@gmail.com,84,B3,5.3500000000000005
1700320530796,Pascal,Henri,26/10/1906,0516047157,Pascal.Henri@gmail.com,74,D8,7.8
1981230361646,Paul,Denis,25/01/1942,0432463154,Paul.Denis@gmail.com,93,D4,7.3100000000000005
1250231990453,Yves,Michel,18/10/2016,0893103877,Yves.Michel@gmail.com,5,H6,1.09
2550318348197,Laurent,Alexandre,20/04/1990,0969450257,Laurent.Alexandre@gmail.com,90,B9,0.77
2730575576070,Raymond,François,27/02/2014,0314570289,Raymond.François@gmail.com,16,I3,6.41
1550961004181,Noël,Michel,28/04/1995,0824073134,Noël.Michel@gmail.com,99,D1,9.0
1680205154659,Lucie,Marie,03/04/1979,0683251773,Lucie.Marie@gmail.com,77,I5,2.35
2890717137079,Paul,Hervé,06/10/1900,0167880921,Paul.Hervé@gmail.com,99,L7,7.18
1590108519669,Maurice,Jean-Luc,14/11/1933,0376054084,Maurice.Jean-Luc@gmail.com,23,K8,8.53
1470164797518,Maxime,Frédéric,06/06/1914,0241036827,Maxime.Frédéric@gmail.com,38,N4,2.77
2071154975516,Thierry,Vincent,22/04/1919,0257984918,Thierry.Vincent@gmail.com,87,E8,0.9400000000000001
2741095567886,Louis,Olivier,17/10/2013,0948252702,Louis.Olivier@gmail.com,40,L9,1.6600000000000001
1870244022805,Mathieu,Nicolas,10/02/1908,0452803008,Mathieu.Nicolas@gmail.com,13,L4,5.66
2180384791666,Cédric,Marius,09/08/1965,0321369329,Cédric.Marius@gmail.com,36,I8,7.34
1450201259869,Lucien,Laurent,13/09/1908,0683544735,Lucien.Laurent@gmail.com,35,L8,1.61
2691256196237,Romain,André,07/11/2016,0367722741,Romain.André@gmail.com,79,N2,4.08
1290662623719,Nicolas,Jean,09/11/1910,0726288722,Nicolas.Jean@gmail.com,88,J2,2.86
2000601154371,Patrice,Bernard,15/09/2004,0557342890,Patrice.Bernard@gmail.com,24,F4,3.99
1810744871416,David,Alfred,25/02/1986,0619583766,David.Alfred@gmail.com,83,J1,6.1000000000000005
1700471488844,Éric,Étienne,13/03/1987,0659574602,Éric.Étienne@gmail.com,10,C3,3.2800000000000002
1521235206830,Stéphane,Antoine,23/09/2008,0236192118,Stéphane.Antoine@gmail.com,68,N6,4.63
1940530208878,Antoine,Jérôme,26/12/1955,0145875365,Antoine.Jérôme@gmail.com,100,G6,2.64
1250141249587,Sébastien,Denis,25/09/1956,0527735848,Sébastien.Denis@gmail.com,78,F7,5.26
2090359132334,Georges,Albert,23/02/1918,0793092313,Georges.Albert@gmail.com,62,E3,5.41
2360478987128,Julie,Paul,01/02/1995,0872021975,Julie.Paul@gmail.com,84,L6,7.05
1531179316340,Marcel,Mathieu,08/09/2010,0788867333,Marcel.Mathieu@gmail.com,38,H1,5.99
1391067150466,Auguste,Hervé,16/02/1997,0954468125,Auguste.Hervé@gmail.com,49,D4,0.9
1400677601793,Sophie,Patrice,26/04/1972,0742209310,Sophie.Patrice@gmail.com,40,M2,6.2
2481074346544,Louis,Marius,02/10/1973,0446306686,Louis.Marius@gmail.com,61,M8,5.45
2480201162397,Paul,Yves,23/01/2022,0658819825,Paul.Yves@gmail.com,24,K5,4.26
2750703228029,Jean,Damien,18/06/1951,0490492371,Jean.Damien@gmail.com,14,D9,3.95
2151226353391,Thomas,Yann,13/11/1910,0952957396,Thomas.Yann@gmail.com,35,I2,6.68
1700898124628,Jean-Pierre,Xavier,24/07/1948,0230917966,Jean-Pierre.Xavier@gmail.com,99,L2,7.68
2960188136063,Auguste,Vincent,05/01/1985,0580400563,Auguste.Vincent@gmail.com,58,C2,4.43
1290870574399,Jacques,Jean-Pierre,25/03/1968,0883917789,Jacques.Jean-Pierre@gmail.com,83,J1,6.0600000000000005
2600875872416,Marius,Nicolas,04/05/2006,0719077887,Marius.Nicolas@gmail.com,26,L7,4.25
1161275539527,Patrick,Jérôme,03/09/2009,0195234102,Patrick.Jérôme@gmail.com,83,N3,9.36
2240846422091,Gilles,Jean-Luc,01/10/2002,0776790946,Gilles.Jean-Luc@gmail.com,84,D3,2.73
2330551214331,Marius,Jérôme,21/05/1968,0380644320,Marius.Jérôme@gmail.com,91,F4,3.96
2270592962403,Jean-Michel,Armand,16/11/1915,0886671151,Jean-Michel.Armand@gmail.com,66,I8,0.84
2851167102992,Denis,Éric,24/09/2016,0624966155,Denis.Éric@gmail.com,73,J8,0.85
2040380816682,Alice,Xavier,23/01/1912,0851273879,Alice.Xavier@gmail.com,34,K9,4.92
2220134814845,Étienne,Benjamin,12/04/1951,0155507149,Étienne.Benjamin@gmail.com,27,I1,5.29
2140391017922,Nicolas,Jean,03/06/2005,0384755663,Nicolas.Jean@gmail.com,97,D6,8.22
1130991335584,Arnaud,Maurice,20/05/1911,0844129219,Arnaud.Maurice@gmail.com,39,M1,4.41
1920993254617,Philippe,Christian,15/08/1980,0174126257,Philippe.Christian@gmail.com,41,F6,5.39
1711140528148,Michel,Marie,18/12/1974,0893783992,Michel.Marie@gmail.com,57,I1,3.18
2241189266975,Cédric,Jean-Luc,23/08/1983,0270581611,Cédric.Jean-Luc@gmail.com,84,G1,0.78
1491131086613,Jérôme,Christian,03/03/1955,0688838226,Jérôme.Christian@gmail.com,88,J6,1.8
1800327829205,Laurent,Nicolas,17/02/1975,0754898499,Laurent.Nicolas@gmail.com,20,H7,7.74
1770551849322,Sylvain,René,01/08/1930,0886167479,Sylvain.René@gmail.com,82,C3,6.97
2210809344024,Henri,Louis,23/12/1944,0122855013,Henri.Louis@gmail.com,15,D1,7.68
1080742081799,Philippe,Jacques,26/07/1925,0368546986,Philippe.Jacques@gmail.com,34,G1,6.0200000000000005
2251063785082,Grégory,Maxime,02/09/1999,0565219690,Grégory.Maxime@gmail.com,27,B9,1.3900000000000001
1120713263572,Marcel,David,12/04/2017,0950069631,Marcel.David@gmail.com,7,K6,9.9
1541003499676,Hubert,Guillaume,14/12/1946,0515051195,Hubert.Guillaume@gmail.com,1,L8,9.25
1121199616836,Thierry,Renaud,14/01/1965,0250940584,Thierry.Renaud@gmail.com,100,G8,7.76
1390834364487,Antoine,Laurent,04/02/1974,0417769524,Antoine.Laurent@gmail.com,60,L4,0.14
2100138408111,Nicolas,Hervé,02/01/1915,0788907590,Nicolas.Hervé@gmail.com,71,I5,0.67
2220469343249,Jean-Michel,Louis,15/05/1919,0239547155,Jean-Michel.Louis@gmail.com,99,G5,3.24
2111174252522,Renaud,Raymond,16/03/1938,0352014528,Renaud.Raymond@gmail.com,20,G7,6.94
1130757299867,Xavier,Patrice,04/10/1961,0673111649,Xavier.Patrice@gmail.com,98,H6,4.4
2500578767695,Jérôme,Jean-Michel,19/04/2021,0784629870,Jérôme.Jean-Michel@gmail.com,60,H9,3.22
2640880422854,André,Xavier,27/10/1917,0879273791,André.Xavier@gmail.com,10,L9,8.26
2500655341982,Émile,Jean-Pierre,04/06/1935,0573907346,Émile.Jean-Pierre@gmail.com,13,F1,9.57
1660788804863,Frédéric,Pascal,11/01/1996,0617732925,Frédéric.Pascal@gmail.com,53,L5,4.34
2470953500332,Édouard,Paul,26/06/1914,0829055059,Édouard.Paul@gmail.com,58,M5,1.1500000000000001
1320907146201,Cédric,Laurent,23/04/1925,0787693051,Cédric.Laurent@gmail.com,69,J3,2.2600000000000002
2071220501945,Guillaume,Jean-Luc,27/06/1959,0755918609,Guillaume.Jean-Luc@gmail.com,19,L3,3.46
1900364606911,Éric,David,01/04/1984,0574273278,Éric.David@gmail.com,27,H8,2.08
1060854336611,Jérôme,Raymond,17/12/2012,0995957005,Jérôme.Raymond@gmail.com,41,C7,6.99
1990459205759,Paul,Édouard,25/09/1979,0514870819,Paul.Édouard@gmail.com,67,E3,2.3000000000000003
1510473054811,Olivier,Damien,06/02/1947,0963978231,Olivier.Damien@gmail.com,10,F2,2.5100000000000002
2970752247409,Maxime,Olivier,16/09/1943,0117409851,Maxime.Olivier@gmail.com,77,N2,9.32
1320710545465,Sébastien,Michel,01/12/2010,0772600275,Sébastien.Michel@gmail.com,53,M2,8.4
1530458851870,Édouard,Christian,25/06/1948,0837222464,Édouard.Christian@gmail.com,4,E6,0.5700000000000001
1160541253869,Mathieu,David,17/08/1957,0628336588,Mathieu.David@gmail.com,46,D8,5.23
2161124216136,Patrice,Charles,18/07/1934,0239679385,Patrice.Charles@gmail.com,66,M1,6.26
1971218115374,Étienne,Olivier,20/06/1978,0794966203,Étienne.Olivier@gmail.com,11,A2,0.58
2030715338967,Charles,Marcel,11/08/2017,0316530811,Charles.Marcel@gmail.com,63,E2,6.93
1930156142736,André,Alexandre,18/02/2020,0821889645,André.Alexandre@gmail.com,40,B6,1.54
2920819965210,David,Mathieu,20/02/1989,0891183491,David.Mathieu@gmail.com,73,I8,2.2600000000000002
1051189946272,Arnaud,Jacques,19/10/2012,0566373567,Arnaud.Jacques@gmail.com,57,C8,3.48
2110249768611,Laurent,Hervé,19/07/1914,0297843869,Laurent.Hervé@gmail.com,44,H5,7.21
1961247514323,Philippe,Lionel,11/08/2017,0171526774,Philippe.Lionel@gmail.com,89,H2,8.16
2980535051888,Louis,Thierry,15/08/1982,0693306316,Louis.Thierry@gmail.com,48,J5,7.8
1170527664049,Louis,Pierre,20/03/1963,0762338115,Louis.Pierre@gmail.com,76,C2,5.95
2061161925376,Philippe,Benjamin,11/09/1996,0431809679,Philippe.Benjamin@gmail.com,90,K9,8.11
1351142771964,André,Marc,05/07/1951,0617979083,André.Marc@gmail.com,99,I8,7.44
2700673370802,Emmanuel,Nicolas,13/05/1945,0874369190,Emmanuel.Nicolas@gmail.com,71,G3,3.11
1280249292588,Jean-Pierre,Albert,18/01/1935,0836109288,Jean-Pierre.Albert@gmail.com,60,D6,2.37
2970161970899,Sébastien,Lucie,28/12/1945,0171757168,Sébastien.Lucie@gmail.com,66,B7,4.93
1800672420472,Jean-Michel,Sylvain,10/01/1970,0482104797,Jean-Michel.Sylvain@gmail.com,45,K7,0.38
2690645697965,Marc,Damien,26/04/2016,0653569545,Marc.Damien@gmail.com,31,M5,1.32
1490162383116,Yves,Thierry,01/05/1974,0652734327,Yves.Thierry@gmail.com,7,E4,2.79
1891233793747,Thierry,Philippe,11/12/1955,0139370850,Thierry.Philippe@gmail.com,55,D4,9.1
2081127188047,Michel,Armand,16/07/1914,0941452259,Michel.Armand@gmail.com,57,C3,1.04
2250977731472,Henri,Nicolas,23/02/1941,0461942865,Henri.Nicolas@gmail.com,29,F9,0.36
1761043647027,Pascal,Vincent,01/10/1930,0911786454,Pascal.Vincent@gmail.com,75,A3,7.24
2061144076234,Yann,Christian,21/09/1956,0898651218,Yann.Christian@gmail.com,14,E1,4.92
2230337097245,Bertrand,Antoine,17/06/1927,0990151755,Bertrand.Antoine@gmail.com,70,B8,8.8
1030526962653,Denis,Alice,25/02/2022,0535405077,Denis.Alice@gmail.com,89,B8,8.9
1981250013561,Étienne,Étienne,07/05/1994,0853372866,Étienne.Étienne@gmail.com,18,H2,2.82
1990998819848,Lucie,Sébastien,28/08/1921,0366445698,Lucie.Sébastien@gmail.com,22,E6,8.28
1171213637708,Gérard,Patrice,07/04/1966,0887741473,Gérard.Patrice@gmail.com,46,A7,8.06
1680115304815,Philippe,Édouard,19/05/1937,0736413737,Philippe.Édouard@gmail.com,72,F6,6.3500000000000005
1300256998200,Alfred,Vincent,22/04/2022,0382434022,Alfred.Vincent@gmail.com,52,N8,1.9000000000000001
1950828213975,René,Vincent,20/03/1987,0274659732,René.Vincent@gmail.com,23,E9,6.84
2861063767821,Laurent,François,27/09/1980,0218465099,Laurent.François@gmail.com,9,H5,7.16
2190540213012,Julien,Thierry,10/07/1922,0830874610,Julien.Thierry@gmail.com,54,J9,5.75
2120159916853,René,André,08/03/1975,0795548014,René.André@gmail.com,77,C5,3.35
1300853490236,Julien,Pascal,13/08/2004,0836586759,Julien.Pascal@gmail.com,61,B7,2.1
2010346306535,Étienne,Yann,09/08/1931,0196604845,Étienne.Yann@gmail.com,96,H2,5.3500000000000005
2231018452372,Maurice,Gabriel,22/01/1965,0680347839,Maurice.Gabriel@gmail.com,93,E5,2.04
1610812489791,Sylvain,Sylvain,15/07/1995,0538705811,Sylvain.Sylvain@gmail.com,33,A6,7.08
2970180486091,Alfred,Maxime,24/04/1903,0349706783,Alfred.Maxime@gmail.com,59,C5,2.22
1460154232888,Thomas,Gustave,11/11/1960,0854705675,Thomas.Gustave@gmail.com,100,G5,1.03
1100393445232,Olivier,Christophe,26/12/2001,0927621989,Olivier.Christophe@gmail.com,21,N5,5.43
2760799985160,Bertrand,Charles,13/05/2018,0234737527,Bertrand.Charles@gmail.com,33,N1,0.36
2080480054128,Paul,Sébastien,21/09/1982,0460175965,Paul.Sébastien@gmail.com,66,G2,8.4
2780177832361,Hervé,Thomas,03/03/2009,0896213489,Hervé.Thomas@gmail.com,39,J7,6.32
2090460059706,Fabien,Noël,12/10/2004,0414129141,Fabien.Noël@gmail.com,69,D9,9.700000000000001
2190907670069,Benjamin,Joseph,04/05/1946,0190615081,Benjamin.Joseph@gmail.com,90,D5,4.94
2050632229032,Jacques,Nicolas,25/03/2013,0910723173,Jacques.Nicolas@gmail.com,95,N5,2.83
2141070973247,Grégory,Antoine,14/05/2006,0214057608,Grégory.Antoine@gmail.com,8,N6,5.05
2160528272482,Gilbert,Fabien,04/05/2019,0544606114,Gilbert.Fabien@gmail.com,81,F8,5.86
2120205381295,Michel,René,24/11/1996,0180057619,Michel.René@gmail.com,74,H9,9.55
2720352950592,Auguste,François,14/06/1974,0615960309,Auguste.François@gmail.com,65,A2,5.71
2220752531062,Patrice,Maxime,12/10/2000,0663132584,Patrice.Maxime@gmail.com,52,H8,6.84
1220682972316,Éric,Édouard,06/06/1994,0776017476,Éric.Édouard@gmail.com,92,N4,1.03
2040380728443,Julien,Lucie,28/05/1923,0460751602,Julien.Lucie@gmail.com,1,C6,8.94
2640489951580,Alice,David,20/07/1915,0865671948,Alice.David@gmail.com,55,K2,1.31
2800790280035,Frédéric,Noël,10/02/1934,0943840640,Frédéric.Noël@gmail.com,65,B9,6.23
1450731406717,Hervé,Pascal,22/03/2016,0541927467,Hervé.Pascal@gmail.com,10,B9,0.16
1220178348479,Mathieu,Romain,03/08/1929,0212524296,Mathieu.Romain@gmail.com,62,G2,0.02
2110140611950,Lionel,Raoul,11/01/1910,0964946549,Lionel.Raoul@gmail.com,100,G8,4.43
2080358501240,Jérôme,Marius,05/03/1932,0495264360,Jérôme.Marius@gmail.com,65,G6,5.14
1250564358101,André,Alice,24/10/1999,0238693836,André.Alice@gmail.com,2,G7,5.82
2770186094363,Bernard,Nicolas,21/12/1966,0164451687,Bernard.Nicolas@gmail.com,48,D9,4.09
2230108301820,Nicolas,Benoît,24/11/1960,0450086832,Nicolas.Benoît@gmail.com,59,J6,3.86
2950307524005,Arthur,Jean-Pierre,16/11/1949,0995156709,Arthur.Jean-Pierre@gmail.com,64,C5,7.04
2120667169403,Denis,Paul,22/01/1982,0245734570,Denis.Paul@gmail.com,64,D9,0.05
2180806223095,Romain,Jean-François,13/09/1968,0335262424,Romain.Jean-François@gmail.com,33,N5,6.9
1150809999952,Nicolas,Louis,28/01/2007,0410159385,Nicolas.Louis@gmail.com,70,K8,3.65
2650669004033,Patrice,Henri,17/04/1905,0291397744,Patrice.Henri@gmail.com,34,L9,3.48
1570908550544,Michel,Charles,14/01/1989,0387437314,Michel.Charles@gmail.com,85,B8,7.29
1131096053068,Philippe,Fabien,14/12/1923,0366996592,Philippe.Fabien@gmail.com,10,D7,6.92
2440709996026,Olivier,Thierry,20/11/1992,0162580970,Olivier.Thierry@gmail.com,60,F7,9.41
2130168281479,Christophe,Lionel,05/06/1954,0362655281,Christophe.Lionel@gmail.com,62,C3,9.290000000000001
1160794673107,Auguste,Pascal,05/08/1912,0327607290,Auguste.Pascal@gmail.com,58,J1,0.72
2690505024978,Romain,Émile,20/07/1937,0952962361,Romain.Émile@gmail.com,38,L4,0.99
1530188759482,Arnaud,Éric,17/11/1973,0720734104,Arnaud.Éric@gmail.com,50,A1,9.15
2080228313265,Stéphane,Fabien,16/06/2021,0226126436,Stéphane.Fabien@gmail.com,1,H3,9.82
1220521840210,Julien,Pierre,25/05/2003,0593952739,Julien.Pierre@gmail.com,79,G4,6.79
2631121381447,Louis,Éric,08/09/1987,0127250258,Louis.Éric@gmail.com,50,B5,1.6
2810363582444,Pierre,Pierre,25/07/1995,0945552230,Pierre.Pierre@gmail.com,96,N1,4.72
2001009227497,Jacques,Benoît,07/05/1997,0583513363,Jacques.Benoît@gmail.com,96,K9,9.64
2471288532657,Benjamin,Olivier,23/10/1996,0344766894,Benjamin.Olivier@gmail.com,24,H2,6.67
2540487781911,Damien,Olivier,27/02/1921,0140873875,Damien.Olivier@gmail.com,6,G6,3.23
2560527156136,Gilles,Jean-Pierre,05/05/2002,0731477024,Gilles.Jean-Pierre@gmail.com,38,G8,4.16
1701289265062,Pascal,Denis,27/04/1966,0226070432,Pascal.Denis@gmail.com,18,G4,3.99
1931014963089,Hervé,Patrick,27/10/1906,0289061896,Hervé.Patrick@gmail.com,90,H2,0.31
1960614851819,Frédéric,Julie,10/06/1914,0911016319,Frédéric.Julie@gmail.com,58,I4,8.86
1200346992543,René,François,18/04/2007,0376121002,René.François@gmail.com,43,E7,2.67
1960263650553,Bertrand,Éric,09/04/1942,0322978275,Bertrand.Éric@gmail.com,55,I4,2.61
1670612337917,Cyril,Jean-Michel,08/04/1977,0124757470,Cyril.Jean-Michel@gmail.com,28,K2,8.06
2810126400863,Philippe,Raoul,15/10/1914,0413594737,Philippe.Raoul@gmail.com,77,I9,9.43
1170582241926,Stéphane,Olivier,02/07/2023,0868525969,Stéphane.Olivier@gmail.com,31,K7,1.7
1790579029090,Vincent,David,21/06/1989,0995264674,Vincent.David@gmail.com,3,J5,6.82
1080888531216,Étienne,Arnaud,02/04/1931,0574195877,Étienne.Arnaud@gmail.com,46,K3,5.84
1971220514604,Frédéric,Yves,26/02/1967,0121203612,Frédéric.Yves@gmail.com,16,L6,6.37
2170213718127,René,Maxime,06/12/1989,0914446160,René.Maxime@gmail.com,53,J3,9.96
1890468424120,Alain,Vincent,05/07/1911,0462334132,Alain.Vincent@gmail.com,62,L4,6.98
1120483806200,Emmanuel,Olivier,03/02/1944,0538517656,Emmanuel.Olivier@gmail.com,85,C7,6.8
2210291232445,Émile,Hervé,02/11/1905,0894576518,Émile.Hervé@gmail.com,12,D9,6.37
1210442084317,Marius,Fabien,12/02/1999,0351524818,Marius.Fabien@gmail.com,65,I3,9.26
2191127046562,Lucien,Julien,15/03/1957,0490752360,Lucien.Julien@gmail.com,22,A5,7.22
1791033532640,Grégory,Frédéric,22/06/1922,0645799260,Grégory.Frédéric@gmail.com,70,L1,0.58
2790862876371,Xavier,Sébastien,10/07/1901,0976599237,Xavier.Sébastien@gmail.com,40,M2,9.870000000000001
2010227821082,Sébastien,Jean-François,11/02/2007,0662751824,Sébastien.Jean-François@gmail.com,65,F2,1.04
2930909975338,Yves,Marie,10/11/1986,0313481395,Yves.Marie@gmail.com,17,M5,9.09
2200977069579,Benoît,Damien,18/07/1942,0515206205,Benoît.Damien@gmail.com,98,H5,8.870000000000001
2120281524863,Grégory,Thierry,03/02/1916,0317443959,Grégory.Thierry@gmail.com,78,E5,9.19
2151173185068,Hervé,Nicolas,10/09/1993,0610523797,Hervé.Nicolas@gmail.com,73,G5,5.55
