Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
2250291815568,Charles,Armand,17/10/2003,0978981436,Charles.Armand@gmail.com,25,L1,3.12
2630507713832,Jérôme,Éric,16/03/1937,0258467591,Jérôme.Éric@gmail.com,3,D4,2.8000000000000003
2151063351022,Alfred,Albert,16/05/2007,0831769613,Alfred.Albert@gmail.com,20,B2,5.41
2340381231761,Grégory,Christian,03/01/1928,0133591191,Grégory.Christian@gmail.com,85,B3,5.59
1480965458961,Georges,Frédéric,27/09/2000,0794042633,Georges.Frédéric@gmail.com,82,M7,7.94
1051022640228,Laurent,Guillaume,16/03/1913,0963125981,Laurent.Guillaume@gmail.com,88,M7,3.23
2300436472419,Alice,Romain,07/02/1917,0731045318,Alice.Romain@gmail.com,70,N2,0.6900000000000001
1160503406088,Paul,Frédéric,13/11/1976,0916668584,Paul.Frédéric@gmail.com,57,G5,8.13
1060836089421,Georges,Paul,13/04/1960,0662967936,Georges.Paul@gmail.com,100,L2,4.25
2121169988734,Jean-François,Sébastien,08/07/1927,0136382239,Jean-François.Sébastien@gmail.com,97,M5,4.69
2170397411632,Pierre,Hervé,19/01/2023,0661665032,Pierre.Hervé@gmail.com,44,I5,1.61
2900543667397,François,Denis,17/07/1967,0824912808,François.Denis@gmail.com,37,F8,8.38
1520595264517,Alice,Paul,11/04/1968,0340889860,Alice.Paul@gmail.com,38,H2,9.34
1130564047561,Albert,Thomas,14/02/1972,0935217454,Albert.Thomas@gmail.com,75,G4,2.71
1260123239705,Antoine,Pierre,09/05/1942,0911882520,Antoine.Pierre@gmail.com,75,K2,3.72
1100465480621,Vincent,Sébastien,13/09/1930,0228707629,Vincent.Sébastien@gmail.com,47,B1,1.87
2620748605320,Lucien,Renaud,01/04/2006,0723202552,Lucien.Renaud@gmail.com,77,C7,8.56
1201123082701,Gilbert,Gilbert,19/03/1957,0116681932,Gilbert.Gilbert@gmail.com,53,D9,4.4
2740606615979,Éric,André,18/03/1911,0462301763,Éric.André@gmail.com,98,C7,9.58
1120217985660,Gérard,Julie,19/02/1942,0822076521,Gérard.Julie@gmail.com,88,N3,2.37
1760963513303,René,Nicolas,25/08/1966,0212219187,René.Nicolas@gmail.com,10,J8,7.46
1300730184027,Sylvain,Sylvain,01/03/1994,0384979742,Sylvain.Sylvain@gmail.com,44,K2,2.06
2591109029084,Jean-François,Pierre,20/09/1956,0399087226,Jean-François.Pierre@gmail.com,21,A4,2.37
2410697482434,Jérôme,Sébastien,08/10/1925,0545352223,Jérôme.Sébastien@gmail.com,41,F1,4.47
2260822622806,Sébastien,Philippe,04/01/1954,0972604805,Sébastien.Philippe@gmail.com,47,I7,9.77
2041133259101,Xavier,Sébastien,02/09/1973,0856460946,Xavier.Sébastien@gmail.com,45,C6,2.06
1840224836533,Noël,Auguste,05/10/2005,0154560774,Noël.Auguste@gmail.com,71,M8,0.9500000000000001
1030791667637,Pierre,Gilles,22/12/1959,0775740667,Pierre.Gilles@gmail.com,51,F2,0.8
1760943727815,Noël,Damien,20/01/1905,0952316326,Noël.Damien@gmail.com,38,B8,5.45
2150564448451,Jean-Michel,Jean-Pierre,07/01/1934,0928070520,Jean-Michel.Jean-Pierre@gmail.com,86,M3,4.5600000000000005
1150717213099,Arthur,Gustave,20/06/1965,0137447321,Arthur.Gustave@gmail.com,25,I4,3.59
1950228301181,Gustave,Lucien,12/01/1980,0131052771,Gustave.Lucien@gmail.com,38,E6,4.57
1350466080160,Édouard,Charles,15/11/1938,0459374226,Édouard.Charles@gmail.com,76,G4,8.42
1030836466022,Sylvain,André,28/03/2005,0140382606,Sylvain.André@gmail.com,37,C9,5.64
1090191050165,Cédric,Raoul,20/05/1940,0545466155,Cédric.Raoul@gmail.com,76,A8,2.62
2060968609334,Sébastien,Pierre,10/11/2014,0577260180,Sébastien.Pierre@gmail.com,89,D8,1.95
2880503076482,Cyril,Patrice,18/09/1970,0937000535,Cyril.Patrice@gmail.com,17,H1,4.25
1561176845420,Julie,Jean,26/02/2008,0117402834,Julie.Jean@gmail.com,25,L5,4.23
1951259639922,Daniel,Sébastien,24/11/1996,0496981027,Daniel.Sébastien@gmail.com,59,G2,0.14
2260322656558,Jean-Pierre,Marcel,26/05/1924,0758958493,Jean-Pierre.Marcel@gmail.com,24,C1,0.35000000000000003
2031188993644,Antoine,Claude,14/05/1962,0472530552,Antoine.Claude@gmail.com,32,E7,2.41
1330144326694,Jean-Michel,Benoît,09/02/1953,0549193719,Jean-Michel.Benoît@gmail.com,13,A9,6.07
2940935261019,François,Sylvain,10/09/2009,0268323978,François.Sylvain@gmail.com,34,L8,5.48
1580701828806,Paul,Jean,27/03/1953,0915728330,Paul.Jean@gmail.com,67,G2,0.71
1641092583279,Marc,Benjamin,12/05/1994,0364522304,Marc.Benjamin@gmail.com,50,A5,8.43
1330556135399,Daniel,Édouard,05/04/2009,0276685634,Daniel.Édouard@gmail.com,49,A1,7.390000000000001
2981112706895,Jean-Luc,Lucien,28/12/1990,0157554151,Jean-Luc.Lucien@gmail.com,25,E7,0.85
1410416260010,Auguste,Alice,23/12/1957,0488331605,Auguste.Alice@gmail.com,50,G7,2.41
1030429304737,David,Armand,04/11/2013,0929620454,David.Armand@gmail.com,74,F7,6.1000000000000005
2010912730176,Antoine,Jean,01/06/1907,0165214009,Antoine.Jean@gmail.com,93,F7,2.87
1740310006868,Guillaume,Louis,23/04/1962,0798895150,Guillaume.Louis@gmail.com,7,D1,0.29
2550278839235,Damien,Auguste,25/10/1972,0188086920,Damien.Auguste@gmail.com,21,K8,2.93
1781140385079,Jacques,Jean-Luc,20/03/2013,0111979562,Jacques.Jean-Luc@gmail.com,21,E8,4.82
2080444502991,Daniel,Jacques,15/12/1911,0748152429,Daniel.Jacques@gmail.com,32,G9,1.12
2570859305979,Frédéric,Joseph,02/09/1976,0639021425,Frédéric.Joseph@gmail.com,90,D8,9.25
2040871164300,Thierry,Jean-Luc,20/05/1956,0510303630,Thierry.Jean-Luc@gmail.com,70,N3,8.17
1621203313537,Gilbert,Frédéric,23/03/1939,0181892336,Gilbert.Frédéric@gmail.com,7,L4,3.89
1500273749510,Cédric,Mathieu,22/06/1921,0574925525,Cédric.Mathieu@gmail.com,75,J9,4.59
2711223876410,Armand,Henri,12/12/1989,0210305452,Armand.Henri@gmail.com,82,L4,0.97
1520499101198,Stéphane,Éric,21/04/2017,0721634520,Stéphane.Éric@gmail.com,98,F9,5.93
1681096297561,Denis,Marius,28/12/1908,0433565086,Denis.Marius@gmail.com,27,H7,7.42
1180972918449,Philippe,Jean-Michel,27/09/2022,0967076851,Philippe.Jean-Michel@gmail.com,5,A1,4.73
2240942953872,Julien,Bernard,08/10/2022,0377703452,Julien.Bernard@gmail.com,81,B5,2.49
2320808833700,Bertrand,Grégory,17/11/1905,0713401475,Bertrand.Grégory@gmail.com,49,F9,9.66
1500182811387,Albert,Daniel,17/11/1932,0796821640,Albert.Daniel@gmail.com,74,B8,1.54
1220762662110,Alexandre,Maxime,14/04/1982,0643625644,Alexandre.Maxime@gmail.com,57,B2,2.08
1711186360369,Paul,Renaud,11/05/1969,0447321176,Paul.Renaud@gmail.com,88,M2,8.84
1481005441044,Pierre,David,03/09/1990,0626069846,Pierre.David@gmail.com,78,A6,7.0
1060740561129,Paul,Vincent,24/11/1966,0125930008,Paul.Vincent@gmail.com,85,A5,8.120000000000001
2430523428788,Guillaume,David,27/11/1909,0487717467,Guillaume.David@gmail.com,53,M3,9.700000000000001
2020475939729,Damien,Alice,23/03/1953,0681401889,Damien.Alice@gmail.com,75,B9,6.61
2340312652632,David,Jean-Luc,13/11/1942,0134054233,David.Jean-Luc@gmail.com,8,L3,2.0300000000000002
2580204303734,Émile,Lucien,18/05/1947,0494819373,Émile.Lucien@gmail.com,13,K5,0.2
2911127253476,Maxime,Lucien,21/04/1990,0427794947,Maxime.Lucien@gmail.com,31,L9,7.4
2270360674861,Bernard,Hervé,11/08/2020,0659133852,Bernard.Hervé@gmail.com,35,A3,0.59
1731171174661,Joseph,Nicolas,12/11/1986,0131158552,Joseph.Nicolas@gmail.com,40,I5,1.76
1321005400758,Paul,Olivier,09/09/1932,0830806293,Paul.Olivier@gmail.com,97,M7,8.02
2750440267683,Julien,Julien,23/11/1962,0420671061,Julien.Julien@gmail.com,38,D9,9.68
1681258486938,François,Lucie,10/08/1904,0715774406,François.Lucie@gmail.com,69,G6,6.7
2071087601917,Louis,Frédéric,25/11/1948,0453703693,Louis.Frédéric@gmail.com,45,B9,0.03
1721189111516,Marie,Gabriel,18/02/1923,0451782487,Marie.Gabriel@gmail.com,15,M4,6.8
2820589408530,Vincent,Georges,27/07/2001,0225427861,Vincent.Georges@gmail.com,87,M6,9.31
1781136634164,Jean-Luc,Stéphane,20/10/1952,0232892667,Jean-Luc.Stéphane@gmail.com,1,B1,2.7600000000000002
1850493036889,Olivier,Éric,04/12/2004,0617338136,Olivier.Éric@gmail.com,52,H4,9.5
1360942569645,Marcel,Denis,14/08/1930,0199222690,Marcel.Denis@gmail.com,82,C8,0.48
1230328673632,Hubert,René,11/11/1917,0252809195,Hubert.René@gmail.com,89,M1,1.31
1060642201990,Michel,Sylvain,23/04/1992,0580281488,Michel.Sylvain@gmail.com,40,C9,2.87
2691038577399,Jean-François,Maurice,21/01/2006,0424142996,Jean-François.Maurice@gmail.com,50,I3,8.59
2560685670923,Hervé,Frédéric,06/08/1909,0963012050,Hervé.Frédéric@gmail.com,16,M7,6.390000000000001
1070272440056,Philippe,Jérôme,10/05/1930,0771854167,Philippe.Jérôme@gmail.com,79,D9,0.04
1230649723963,Georges,Renaud,14/11/1989,0867342780,Georges.Renaud@gmail.com,95,H4,6.7700000000000005
2190376769044,Marc,Alexandre,20/06/1939,0759232303,Marc.Alexandre@gmail.com,22,B2,8.8
1110824968232,Laurent,Arthur,01/06/1925,0444763681,Laurent.Arthur@gmail.com,99,E4,6.41
2061207385446,Alfred,Lionel,12/12/1973,0726384587,Alfred.Lionel@gmail.com,6,I5,2.97
1210165301547,Jérôme,Gabriel,16/01/1908,0247857553,Jérôme.Gabriel@gmail.com,4,D7,3.61
1690957874073,Antoine,Laurent,27/01/1928,0288997248,Antoine.Laurent@gmail.com,43,H4,7.94
2870986226454,Jean-Pierre,Émile,07/10/1932,0284018065,Jean-Pierre.Émile@gmail.com,76,L7,6.3
1190831552362,Marie,Julien,24/07/1955,0762330057,Marie.Julien@gmail.com,20,H7,7.11
1930267384485,Antoine,Philippe,22/03/1913,0985788418,Antoine.Philippe@gmail.com,72,L9,1.12
1120713466785,Guillaume,Antoine,24/07/1910,0163436830,Guillaume.Antoine@gmail.com,65,K9,3.96
2411143632716,François,Patrick,18/11/1913,0625555447,François.Patrick@gmail.com,33,M5,5.0200000000000005
2800401537539,Vincent,Pierre,11/03/1986,0228757535,Vincent.Pierre@gmail.com,60,F4,8.67
1811254213348,Thomas,Grégory,20/08/1942,0939490458,Thomas.Grégory@gmail.com,16,A2,1.37
2740177827507,David,Jean-Pierre,11/08/1972,0423436817,David.Jean-Pierre@gmail.com,25,I2,5.2
2020363257745,Benjamin,Charles,09/12/1923,0428065953,Benjamin.Charles@gmail.com,94,H7,1.9000000000000001
1021190990940,Mathieu,Alain,15/12/2015,0785697650,Mathieu.Alain@gmail.com,10,N4,9.68
1130128290356,Alain,Émile,05/05/1946,0726846092,Alain.Émile@gmail.com,91,E8,3.58
1240116186028,Damien,André,03/06/2013,0345117398,Damien.André@gmail.com,27,C2,6.41
2020686821575,Benjamin,Olivier,14/10/2014,0458049008,Benjamin.Olivier@gmail.com,76,G4,5.22
2030263434803,Patrice,Jean,05/07/1972,0248620878,Patrice.Jean@gmail.com,82,E3,3.92
2590354167824,Émile,Xavier,05/02/1939,0480120617,Émile.Xavier@gmail.com,51,J3,4.44
1641274614458,Alexandre,Jean-Pierre,19/11/2010,0245693096,Alexandre.Jean-Pierre@gmail.com,18,J7,8.39
1110797114642,Stéphane,Éric,23/02/1962,0774086977,Stéphane.Éric@gmail.com,18,G4,5.8100000000000005
2100895244589,Patrice,Hervé,26/01/1910,0549886662,Patrice.Hervé@gmail.com,35,F5,4.62
1300688761591,Maxime,Gérard,25/06/1994,0685849881,Maxime.Gérard@gmail.com,73,D7,2.45
2000196987776,Guillaume,Maxime,11/11/1946,0885473388,Guillaume.Maxime@gmail.com,78,G9,6.08
1450195426879,Denis,Pascal,20/05/2016,0356902461,Denis.Pascal@gmail.com,32,F6,7.48
1080527557525,Marie,Thierry,14/05/1964,0860624994,Marie.Thierry@gmail.com,49,K4,7.16
1410730488663,Julien,Sébastien,08/08/1965,0198543967,Julien.Sébastien@gmail.com,100,A7,5.34
2810951283013,Armand,Pierre,08/10/1901,0721098233,Armand.Pierre@gmail.com,44,F8,9.040000000000001
2410946566690,Damien,Alain,28/01/1926,0959701731,Damien.Alain@gmail.com,54,M8,0.85
1200805005484,Gilles,Gabriel,11/07/2004,0958211759,Gilles.Gabriel@gmail.com,81,L4,9.870000000000001
2770360688438,Damien,Alexandre,06/01/2022,0732826596,Damien.Alexandre@gmail.com,88,B7,5.43
1580530817522,Mathieu,Bertrand,22/02/2012,0588866165,Mathieu.Bertrand@gmail.com,43,M6,2.17
1060602112870,Marie,Philippe,07/12/1905,0730257533,Marie.Philippe@gmail.com,58,K6,4.51
1420812005643,Alice,Joseph,14/06/1977,0572373168,Alice.Joseph@gmail.com,3,F6,9.06
2250383982132,Grégory,Thierry,01/08/2020,0823687053,Grégory.Thierry@gmail.com,4,D4,6.17
1550815276195,Damien,Jean-Michel,02/04/1929,0869113469,Damien.Jean-Michel@gmail.com,79,E7,5.0600000000000005
2830613282043,Gabriel,Philippe,03/08/1911,0818295091,Gabriel.Philippe@gmail.com,72,B3,4.82
1111145837987,Émile,Claude,10/02/1908,0468160950,Émile.Claude@gmail.com,72,G3,8.08
1370848116599,Auguste,Jérôme,10/01/2008,0596837769,Auguste.Jérôme@gmail.com,39,J8,2.37
2190486315584,Arnaud,Gustave,03/07/1951,0753932255,Arnaud.Gustave@gmail.com,4,N5,2.62
1760216276265,Frédéric,Joseph,13/04/2012,0121190220,Frédéric.Joseph@gmail.com,23,B3,0.99
2121193840055,Paul,Pierre,23/06/1991,0217858971,Paul.Pierre@gmail.com,17,H5,7.26
1561226184026,François,Olivier,28/10/1993,0112369216,François.Olivier@gmail.com,25,G7,2.67
2810845752063,Lucie,Philippe,24/12/1980,0316933267,Lucie.Philippe@gmail.com,5,F8,2.0
2321211995315,Patrick,Jean-Michel,19/10/2012,0296404564,Patrick.Jean-Michel@gmail.com,67,K7,4.99
2150551323471,Grégory,Alice,20/01/1966,0642479853,Grégory.Alice@gmail.com,95,K3,2.62
2950190706917,Sophie,Pascal,19/01/1946,0437474722,Sophie.Pascal@gmail.com,44,L1,8.43
1231079926097,Christian,Jean-Luc,10/08/1998,0810224243,Christian.Jean-Luc@gmail.com,59,A8,7.69
1700929068240,Arnaud,Maxime,16/03/1926,0830584897,Arnaud.Maxime@gmail.com,21,C1,1.71
1500947985682,Denis,Cédric,23/09/1996,0694863541,Denis.Cédric@gmail.com,85,B1,3.63
2260392514231,Marcel,Guillaume,15/11/2002,0440410467,Marcel.Guillaume@gmail.com,64,A5,2.25
2190757289972,André,Cyril,02/02/2001,0534485112,André.Cyril@gmail.com,67,J6,6.75
1620396615348,Jérôme,Fernand,17/11/1960,0217044344,Jérôme.Fernand@gmail.com,58,I3,2.87
2150641804068,Jacques,Cyril,12/07/2006,0533110584,Jacques.Cyril@gmail.com,25,B6,4.17
2900256326847,Philippe,Maurice,27/10/2010,0691219541,Philippe.Maurice@gmail.com,99,C9,7.37
2060942607330,Maurice,Hervé,02/04/1956,0411310494,Maurice.Hervé@gmail.com,53,D4,8.48
2160709009249,Benoît,Émile,06/12/1991,0541443908,Benoît.Émile@gmail.com,31,D6,9.200000000000001
2721257020257,Charles,Paul,02/02/1954,0959064685,Charles.Paul@gmail.com,100,N4,5.71
2160634771983,Olivier,Gabriel,08/12/1995,0965109465,Olivier.Gabriel@gmail.com,61,F5,0.8
1700463260508,Philippe,Alfred,05/12/2012,0243157782,Philippe.Alfred@gmail.com,23,A8,9.18
2320872712441,Christophe,Patrick,10/11/1905,0253694881,Christophe.Patrick@gmail.com,98,I4,5.6000000000000005
1270973957697,Vincent,Jérôme,11/09/1915,0274995562,Vincent.Jérôme@gmail.com,66,H3,2.48
1060748069102,Patrice,Étienne,05/07/1939,0298195184,Patrice.Étienne@gmail.com,93,F5,7.34
1251126282175,Patrice,Denis,26/06/1909,0436990532,Patrice.Denis@gmail.com,67,B1,3.5100000000000002
1890156006606,Jean-Luc,Xavier,10/01/1946,0817898864,Jean-Luc.Xavier@gmail.com,44,G1,7.78
1340883248833,Benjamin,Raymond,02/02/1907,0156248394,Benjamin.Raymond@gmail.com,9,L1,9.4
1410578711914,Alain,Gustave,22/03/1902,0826626823,Alain.Gustave@gmail.com,82,L3,8.21
1150633049728,Jean-Luc,François,11/12/1950,0420670231,Jean-Luc.François@gmail.com,85,M4,5.13
2171032156399,Henri,Gilles,14/06/1983,0257530065,Henri.Gilles@gmail.com,77,C8,5.79
2901036984861,Julien,Albert,08/11/2013,0313050359,Julien.Albert@gmail.com,98,M2,2.47
1900268284196,Étienne,Julien,01/01/1962,0463327905,Étienne.Julien@gmail.com,26,G8,9.21
2860413861235,Laurent,Nicolas,11/02/2006,0772318883,Laurent.Nicolas@gmail.com,17,M9,0.87
2990290711202,Frédéric,Laurent,25/07/2023,0837996855,Frédéric.Laurent@gmail.com,20,K2,0.28
1060995316693,Noël,Jean-Luc,19/12/2020,0891846298,Noël.Jean-Luc@gmail.com,68,E7,4.66
1300464528497,Patrice,André,25/08/1903,0992206871,Patrice.André@gmail.com,20,N6,2.68
2601040576734,Christophe,Marc,01/09/1907,0549543743,Christophe.Marc@gmail.com,22,L7,8.88
1661204852726,Pascal,Albert,13/11/1979,0321868808,Pascal.Albert@gmail.com,7,L5,2.2800000000000002
2490842794913,Jean-François,Thomas,25/08/1941,0961793874,Jean-François.Thomas@gmail.com,13,E1,4.61
2710940297694,Benjamin,Patrice,14/08/1952,0684484134,Benjamin.Patrice@gmail.com,95,N2,9.790000000000001
