Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
2260665166486,Sophie,Olivier,25/03/1997,0565450750,Sophie.Olivier@gmail.com,39,M8,7.96
1590537314609,Hervé,Guillaume,16/06/1920,0588072463,Hervé.Guillaume@gmail.com,57,I1,6.8500000000000005
1231271754950,Guillaume,Frédéric,12/03/1938,0376905554,Guillaume.Frédéric@gmail.com,45,E6,5.6000000000000005
2561047904433,Romain,Étienne,20/04/1904,0967556136,Romain.Étienne@gmail.com,47,B1,4.16
2350454375782,Arnaud,Denis,27/07/1965,0399877625,Arnaud.Denis@gmail.com,1,L5,2.33
1850146097515,Michel,Sylvain,24/05/1930,0822569575,Michel.Sylvain@gmail.com,99,F3,7.0200000000000005
1111019643103,Julien,Philippe,06/07/1974,0462562715,Julien.Philippe@gmail.com,6,J4,8.03
2340896925644,Fernand,René,27/09/1963,0946786752,Fernand.René@gmail.com,14,K1,0.78
2560422314831,Raymond,Pierre,13/09/1998,0286367865,Raymond.Pierre@gmail.com,8,I2,5.57
2750642039526,Sylvain,Alexandre,09/04/1928,0973892548,Sylvain.Alexandre@gmail.com,23,G7,8.83
1410354809519,Jean,Alexandre,20/10/1938,0996400335,Jean.Alexandre@gmail.com,21,A2,2.48
2641125130009,Hervé,Gabriel,26/10/1904,0325577122,Hervé.Gabriel@gmail.com,54,L6,1.6
2411007496734,Sébastien,François,26/06/1963,0518237166,Sébastien.François@gmail.com,6,H4,6.36
2270748339310,Marius,Michel,18/06/1932,0479495750,Marius.Michel@gmail.com,50,A5,6.41
1891004802034,François,Antoine,01/09/2009,0794642385,François.Antoine@gmail.com,14,M8,3.7600000000000002
1090628006651,Frédéric,Jérôme,15/10/2017,0575622127,Frédéric.Jérôme@gmail.com,64,E7,8.05
2190801489374,Nicolas,Denis,20/08/1910,0638534943,Nicolas.Denis@gmail.com,36,H7,6.8
1290477868339,Marius,Lucien,03/11/1901,0689279998,Marius.Lucien@gmail.com,80,F7,7.95
2711013261397,Jacques,Olivier,04/01/1940,0630686398,Jacques.Olivier@gmail.com,53,N8,9.040000000000001
2140182034820,Jacques,Daniel,26/07/1931,0195820951,Jacques.Daniel@gmail.com,55,D2,6.78
2050418003430,Jérôme,Jérôme,11/09/2015,0478897892,Jérôme.Jérôme@gmail.com,29,G7,7.22
2421146617745,Alfred,Éric,20/05/1961,0967065964,Alfred.Éric@gmail.com,87,L6,4.63
2191263058666,Benjamin,Auguste,26/06/2012,0796184564,Benjamin.Auguste@gmail.com,63,L4,4.19
2040351486210,Laurent,Arthur,07/09/1953,0319675314,Laurent.Arthur@gmail.com,40,K9,1.62
1620643819997,Laurent,Olivier,17/09/1987,0646026727,Laurent.Olivier@gmail.com,6,J8,6.7700000000000005
2220490620627,Pierre,François,16/09/1991,0483810090,Pierre.François@gmail.com,58,K3,4.83
2051162080128,Pierre,Armand,02/07/1927,0796785743,Pierre.Armand@gmail.com,76,M8,3.84
2600671511742,Gérard,Guillaume,02/10/1900,0665358609,Gérard.Guillaume@gmail.com,53,K3,7.74
1560867435643,Lucie,Maurice,15/11/1932,0547413887,Lucie.Maurice@gmail.com,79,N3,0.01
2260719324489,Benjamin,Émile,26/07/1967,0133179361,Benjamin.Émile@gmail.com,10,H3,2.63
2360795834369,René,Raoul,02/10/1937,0683675745,René.Raoul@gmail.com,73,F5,8.120000000000001
2900808602601,Raymond,Yves,18/11/2017,0552141900,Raymond.Yves@gmail.com,70,E5,5.0200000000000005
1370942796562,Patrice,Patrice,16/05/1917,0117023882,Patrice.Patrice@gmail.com,67,K3,9.56
2090192024415,Julie,Claude,25/04/1964,0592048137,Julie.Claude@gmail.com,53,A3,8.97
1090716881370,Gilbert,Philippe,09/10/1955,0277268344,Gilbert.Philippe@gmail.com,15,E6,9.69
2390167268439,Philippe,Maxime,25/10/2012,0568362539,Philippe.Maxime@gmail.com,35,D4,6.8100000000000005
1150829017921,Guillaume,Michel,28/08/1933,0237337154,Guillaume.Michel@gmail.com,65,J2,9.13
2361259075258,David,Alexandre,27/10/1905,0437438245,David.Alexandre@gmail.com,43,C6,0.14
1160347087466,Armand,Lionel,23/10/1944,0776039798,Armand.Lionel@gmail.com,35,M8,4.99
2440477714383,Alfred,Renaud,04/08/1977,0630893775,Alfred.Renaud@gmail.com,48,F3,3.56
1570840321378,David,Vincent,26/01/1974,0268038845,David.Vincent@gmail.com,72,F7,9.06
1000229775436,Julie,Sébastien,16/07/1951,0878277028,Julie.Sébastien@gmail.com,14,G3,2.09
2050145922627,Mathieu,Émile,23/06/2005,0393492816,Mathieu.Émile@gmail.com,87,I3,8.24
1351108111227,Philippe,Michel,14/12/1922,0117526579,Philippe.Michel@gmail.com,8,H5,8.61
1090876087519,Nicolas,Jacques,27/11/1997,0470383645,Nicolas.Jacques@gmail.com,38,L5,0.48
2000184327007,Jean-Luc,Stéphane,07/08/1949,0126912181,Jean-Luc.Stéphane@gmail.com,69,M9,9.93
2430577040601,Renaud,Yves,16/03/1939,0754337970,Renaud.Yves@gmail.com,3,H2,8.14
1111117233128,Arnaud,Pascal,01/06/1904,0876398994,Arnaud.Pascal@gmail.com,8,D6,0.84
1330737122367,Auguste,Christian,05/05/1919,0866841159,Auguste.Christian@gmail.com,5,H6,0.49
1120954536623,Denis,Gustave,26/03/1947,0141328683,Denis.Gustave@gmail.com,8,G7,0.33
1941123904579,Julien,Christophe,03/07/2018,0849397930,Julien.Christophe@gmail.com,76,N5,9.71
2030878670616,Antoine,Antoine,01/01/1996,0978943375,Antoine.Antoine@gmail.com,55,C9,0.52
2900734790711,Julie,Armand,23/06/2007,0956208461,Julie.Armand@gmail.com,97,C6,1.72
2091212871965,Étienne,Nicolas,11/04/1974,0172071577,Étienne.Nicolas@gmail.com,29,F2,7.930000000000001
1900944356841,Alain,Maxime,28/03/1935,0850151214,Alain.Maxime@gmail.com,51,D4,0.67
2050377667173,Raoul,Frédéric,22/10/1940,0916403273,Raoul.Frédéric@gmail.com,21,C8,3.85
1591244031170,Arnaud,Grégory,20/11/1978,0676450459,Arnaud.Grégory@gmail.com,48,H9,6.0600000000000005
1580206302397,Guillaume,Albert,01/06/2008,0163092301,Guillaume.Albert@gmail.com,34,L6,1.48
2980314130703,Jean-Pierre,Marie,15/01/1900,0949268461,Jean-Pierre.Marie@gmail.com,41,N2,5.38
1931022332185,Jérôme,Alexandre,21/10/2010,0421353343,Jérôme.Alexandre@gmail.com,67,F9,6.53
2630940994244,Julie,Lionel,06/03/1934,0252559552,Julie.Lionel@gmail.com,8,F4,3.92
2040124655806,Olivier,Damien,28/06/1934,0738107855,Olivier.Damien@gmail.com,74,B2,1.71
1420759811676,Bernard,Julien,17/03/2002,0366088043,Bernard.Julien@gmail.com,89,B9,1.62
2490934104475,Pierre,Édouard,10/09/1956,0494808243,Pierre.Édouard@gmail.com,97,C3,1.51
1291299878225,Hervé,Emmanuel,02/11/1942,0948009597,Hervé.Emmanuel@gmail.com,39,G1,7.22
2440323248529,Xavier,Philippe,25/09/1993,0216027177,Xavier.Philippe@gmail.com,10,H2,2.07
1900804286183,Grégory,Lionel,24/08/1992,0662383699,Grégory.Lionel@gmail.com,92,D9,5.16
1281072499936,Renaud,Denis,26/03/1984,0617781725,Renaud.Denis@gmail.com,56,H2,6.11
2941195534403,Sylvain,Alfred,02/07/1937,0165819368,Sylvain.Alfred@gmail.com,90,H9,6.5
2680828706389,Vincent,Xavier,06/11/1921,0334442537,Vincent.Xavier@gmail.com,96,L3,6.42
2620891125265,Philippe,Pierre,12/08/1947,0473864810,Philippe.Pierre@gmail.com,72,F3,5.98
2200381953884,Thomas,Gilles,02/12/2000,0670535726,Thomas.Gilles@gmail.com,40,M7,1.6600000000000001
1900667283768,Paul,Sophie,09/11/1946,0828775462,Paul.Sophie@gmail.com,76,E1,3.47
1980856829939,Jacques,Lucien,22/06/1948,0831084161,Jacques.Lucien@gmail.com,36,C4,9.13
1640194018421,Alexandre,Denis,26/07/1999,0741794178,Alexandre.Denis@gmail.com,80,B6,5.98
2140647503032,Pierre,Romain,07/08/2022,0584947412,Pierre.Romain@gmail.com,2,N5,7.0
1041251229972,Mathieu,Alice,02/04/1909,0645333939,Mathieu.Alice@gmail.com,64,H4,3.0700000000000003
1220878999007,Arnaud,Jérôme,26/06/1989,0777514616,Arnaud.Jérôme@gmail.com,66,I7,6.88
1041204855871,Philippe,Marius,23/09/1907,0866454408,Philippe.Marius@gmail.com,98,I6,1.93
2190361074777,Laurent,Sophie,06/02/1998,0110669329,Laurent.Sophie@gmail.com,7,J8,7.19
2130875772240,Éric,Pascal,23/09/1926,0319515367,Éric.Pascal@gmail.com,98,K4,8.86
1040533668509,François,Philippe,09/12/1931,0917240110,François.Philippe@gmail.com,33,D9,3.42
2020727258208,Gustave,Daniel,14/02/2016,0169952043,Gustave.Daniel@gmail.com,3,D2,8.81
1110705011556,Patrice,Marius,20/08/1929,0992597799,Patrice.Marius@gmail.com,48,E6,6.23
1670210579574,Émile,Guillaume,09/07/1907,0867216486,Émile.Guillaume@gmail.com,24,E5,8.120000000000001
2130121686356,Pierre,Maxime,26/02/1981,0935192540,Pierre.Maxime@gmail.com,50,M2,6.99
2880162424575,Daniel,Marie,12/09/1981,0725411593,Daniel.Marie@gmail.com,24,K7,5.71
1301210573054,Bernard,Philippe,15/01/1951,0581633460,Bernard.Philippe@gmail.com,37,B1,1.02
2240274357736,Renaud,Frédéric,07/05/1993,0485031140,Renaud.Frédéric@gmail.com,49,K4,6.41
1440403335130,Marc,Paul,05/11/2015,0325561511,Marc.Paul@gmail.com,6,B4,4.46
2670618504223,Jean-Michel,Cyril,12/03/1907,0360069368,Jean-Michel.Cyril@gmail.com,3,L5,7.74
2631256214875,Lionel,Maxime,23/06/1972,0232159017,Lionel.Maxime@gmail.com,19,F4,5.65
1000521441702,Patrice,Arnaud,18/05/1917,0573855216,Patrice.Arnaud@gmail.com,56,D8,6.29
2230612596930,Sébastien,Marc,15/04/2021,0438184988,Sébastien.Marc@gmail.com,36,M2,5.09
2131127519852,René,Raymond,07/01/1950,0321326512,René.Raymond@gmail.com,77,I7,0.5700000000000001
2361279814054,Julien,Philippe,28/01/1976,0132772427,Julien.Philippe@gmail.com,14,I8,2.44
1761114149979,Georges,Alfred,11/06/1934,0934333999,Georges.Alfred@gmail.com,83,N7,7.62
2220366115763,Thomas,Michel,18/05/1913,0428535291,Thomas.Michel@gmail.com,20,J4,4.58
2691164218618,Pascal,Pierre,18/07/2007,0175219795,Pascal.Pierre@gmail.com,43,D7,3.2
2481134863056,René,Gustave,06/01/2021,0177587849,René.Gustave@gmail.com,74,F8,7.3
2180288144228,René,Pierre,06/02/2017,0829792335,René.Pierre@gmail.com,69,M8,0.98
2860473592499,Jérôme,Benoît,15/07/1952,0632918339,Jérôme.Benoît@gmail.com,40,K6,5.18
2341196452343,Yann,Arthur,17/12/1906,0126325489,Yann.Arthur@gmail.com,16,A5,0.5700000000000001
1150862318335,Pierre,Patrick,04/04/1950,0182517142,Pierre.Patrick@gmail.com,5,F4,9.63
2460507856164,Jean,Raoul,18/03/1988,0661852869,Jean.Raoul@gmail.com,70,E9,8.71
2620919633998,Nicolas,Christian,24/05/2004,0415440439,Nicolas.Christian@gmail.com,7,G9,4.38
2030260169616,Jean,Julien,05/12/1987,0916425431,Jean.Julien@gmail.com,86,K4,5.7700000000000005
1130770415640,Cyril,Thierry,28/08/1990,0976515666,Cyril.Thierry@gmail.com,37,K7,5.34
2330320037493,Olivier,Jérôme,09/05/1927,0856073813,Olivier.Jérôme@gmail.com,15,K1,2.2
1330601801857,Benjamin,Frédéric,13/08/2004,0982020621,Benjamin.Frédéric@gmail.com,54,K4,7.92
1470513194663,François,Étienne,19/01/1900,0376571754,François.Étienne@gmail.com,99,B2,4.1
1221070575970,Jérôme,Julien,26/04/1965,0886941045,Jérôme.Julien@gmail.com,72,J9,2.42
2210136926812,David,Yves,16/03/1993,0958717585,David.Yves@gmail.com,80,H6,4.0
1840313556051,Frédéric,Hubert,16/03/1927,0611886463,Frédéric.Hubert@gmail.com,7,H6,2.7
2710673978557,Olivier,Jacques,14/05/1996,0212317347,Olivier.Jacques@gmail.com,81,H9,1.1300000000000001
2670786144928,Maxime,Stéphane,20/05/1954,0545395820,Maxime.Stéphane@gmail.com,36,H1,1.45
2131017303619,Renaud,Édouard,20/04/1903,0295294023,Renaud.Édouard@gmail.com,52,E2,2.7
1821261595013,Lucien,Olivier,02/02/2012,0686487103,Lucien.Olivier@gmail.com,91,E9,4.62
2060784401314,Sébastien,Nicolas,24/03/2005,0943963636,Sébastien.Nicolas@gmail.com,3,K6,6.8500000000000005
2170206036211,Michel,Henri,11/02/1934,0591818368,Michel.Henri@gmail.com,38,I8,9.53
1101185975072,Jean-Michel,Paul,01/04/1989,0569363328,Jean-Michel.Paul@gmail.com,88,C5,7.38
2390686136662,Maxime,Éric,02/10/1930,0354503767,Maxime.Éric@gmail.com,93,F5,3.46
1230834468229,Raoul,Henri,12/09/1912,0612723105,Raoul.Henri@gmail.com,12,E7,1.52
2570113880411,Antoine,Alexandre,05/02/1943,0228027904,Antoine.Alexandre@gmail.com,17,J7,1.53
1701046572959,Lionel,Olivier,25/02/1935,0524856194,Lionel.Olivier@gmail.com,78,N5,0.38
2000213480890,Antoine,Sébastien,23/03/1922,0453863405,Antoine.Sébastien@gmail.com,56,D2,7.41
2181270201808,Guillaume,Jean,28/01/1980,0379238077,Guillaume.Jean@gmail.com,70,M2,7.4
1030875342234,Nicolas,Alain,21/10/1997,0371947743,Nicolas.Alain@gmail.com,87,B9,3.24
2100316625468,Philippe,Joseph,07/02/1924,0883244641,Philippe.Joseph@gmail.com,72,B1,3.67
2450383783577,Pierre,Christophe,24/09/1976,0686906862,Pierre.Christophe@gmail.com,67,G6,1.76
1040965206669,Olivier,Fernand,02/08/1993,0156047276,Olivier.Fernand@gmail.com,75,M2,1.7
1120219743830,Alfred,Maxime,11/07/1959,0435619608,Alfred.Maxime@gmail.com,70,E3,2.27
1610859359027,Gilles,Jean,21/04/1988,0769394841,Gilles.Jean@gmail.com,38,L9,0.38
2190199939048,Julien,Jean,19/10/1940,0194549883,Julien.Jean@gmail.com,71,B6,7.05
2231160332522,Jean-Pierre,Olivier,19/04/1923,0569461625,Jean-Pierre.Olivier@gmail.com,7,F7,4.47
1940928668541,Hervé,Noël,06/10/1934,0473786829,Hervé.Noël@gmail.com,12,G7,6.75
2451218208301,Claude,Arthur,04/01/2009,0251922513,Claude.Arthur@gmail.com,95,E5,5.74
1690892824328,Arnaud,François,05/04/1968,0269631549,Arnaud.François@gmail.com,71,M6,1.55
1800570321162,René,Philippe,17/09/1903,0117948782,René.Philippe@gmail.com,75,L6,0.64
1090796361774,Michel,Fabien,22/10/1990,0213096657,Michel.Fabien@gmail.com,95,G6,4.23
2490626662445,Romain,Nicolas,08/03/1939,0860654736,Romain.Nicolas@gmail.com,37,M2,2.72
2981016564898,Auguste,Lucien,28/06/1964,0137197884,Auguste.Lucien@gmail.com,30,C9,1.54
2240402371059,François,Lucien,07/02/1984,0644739597,François.Lucien@gmail.com,3,A6,9.78
2590326646735,Marius,Jean-Luc,06/05/1989,0553455723,Marius.Jean-Luc@gmail.com,59,D4,6.37
2790428587659,Jean,Auguste,03/08/2016,0913073306,Jean.Auguste@gmail.com,65,F5,5.01
1940184831213,Georges,Joseph,16/06/1929,0284015086,Georges.Joseph@gmail.com,33,J7,0.22
2330449844705,Hervé,Stéphane,09/10/1932,0248427685,Hervé.Stéphane@gmail.com,34,N6,9.58
1110888243911,Fernand,Georges,16/12/1948,0640725061,Fernand.Georges@gmail.com,26,A5,7.87
1910873054417,Julie,Antoine,23/07/1966,0399980304,Julie.Antoine@gmail.com,53,K8,4.71
2411087058777,Nicolas,Gabriel,14/11/2003,0734956594,Nicolas.Gabriel@gmail.com,59,B9,7.98
1891026428533,Patrice,François,13/11/1991,0780664339,Patrice.François@gmail.com,78,J2,6.18
1140216494908,Gérard,Pierre,12/05/1930,0479154230,Gérard.Pierre@gmail.com,47,G2,6.21
2951008263644,Alice,Hervé,18/09/1979,0839285496,Alice.Hervé@gmail.com,21,D2,7.57
1121275889707,Jacques,Laurent,22/04/1968,0497447581,Jacques.Laurent@gmail.com,75,L9,4.49
2130889749763,Jean-François,Jean-Luc,28/09/2001,0517852756,Jean-François.Jean-Luc@gmail.com,45,K4,0.5700000000000001
1891009537829,Olivier,Laurent,28/05/2005,0120828126,Olivier.Laurent@gmail.com,35,E8,8.93
2200192780841,Antoine,Henri,10/02/1997,0268856973,Antoine.Henri@gmail.com,7,A9,9.69
2170847871380,Auguste,Christophe,21/11/1927,0492230600,Auguste.Christophe@gmail.com,55,G5,3.99
1870869109043,Nicolas,Lionel,07/01/1976,0741634366,Nicolas.Lionel@gmail.com,4,G7,2.41
2970708655104,Jean-Pierre,Pierre,25/04/1971,0516500067,Jean-Pierre.Pierre@gmail.com,49,N1,3.14
1221141639081,Jacques,Lucie,09/12/1963,0221085400,Jacques.Lucie@gmail.com,57,H8,6.74
1200408968132,Lionel,David,28/12/1996,0681108467,Lionel.David@gmail.com,89,J2,5.25
2430272548015,Frédéric,Marie,08/06/1901,0692058409,Frédéric.Marie@gmail.com,7,E5,2.0100000000000002
2090448702166,Lucien,Nicolas,14/04/1948,0199397293,Lucien.Nicolas@gmail.com,22,G9,6.55
2440437077507,Fabien,Nicolas,03/02/1991,0550690533,Fabien.Nicolas@gmail.com,35,K2,5.78
2660499145107,Patrice,Jean-Luc,27/01/2006,0770034999,Patrice.Jean-Luc@gmail.com,44,N6,1.73
2070362431212,Sophie,Sébastien,16/05/2003,0731768382,Sophie.Sébastien@gmail.com,14,L5,7.640000000000001
1351182371406,Étienne,Olivier,27/06/2002,0153777662,Étienne.Olivier@gmail.com,29,M7,1.44
1210962228732,Gabriel,Julie,06/12/2008,0134016661,Gabriel.Julie@gmail.com,24,C9,4.89
2680126024075,Pierre,Christophe,11/05/1970,0486273759,Pierre.Christophe@gmail.com,79,N1,2.41
2901247656549,René,Nicolas,24/07/1911,0150037226,René.Nicolas@gmail.com,30,H5,2.44
1641137792059,Raoul,Xavier,23/09/1945,0417638697,Raoul.Xavier@gmail.com,5,F3,4.62
2151279033244,Alice,Étienne,23/10/1996,0797118370,Alice.Étienne@gmail.com,64,C4,9.22
1270603579347,Fernand,Éric,21/06/1936,0623576075,Fernand.Éric@gmail.com,41,C3,2.72
2831035724759,André,Damien,13/01/1989,0470683295,André.Damien@gmail.com,75,B6,9.17
2100388161404,Denis,Maurice,10/04/1918,0724351924,Denis.Maurice@gmail.com,15,D1,0.17
1610902972915,Antoine,Gustave,11/08/1944,0162230084,Antoine.Gustave@gmail.com,67,C7,1.83
2910266759429,Michel,David,13/10/1973,0423655275,Michel.David@gmail.com,60,K6,8.24
1030503177553,Joseph,Vincent,05/06/2006,0559757690,Joseph.Vincent@gmail.com,27,H3,7.29
2761235744351,Gabriel,Julien,12/04/1908,0456853099,Gabriel.Julien@gmail.com,20,A5,7.47
2951165648939,Alexandre,Olivier,17/02/1964,0682176934,Alexandre.Olivier@gmail.com,35,C4,5.38
2051256505545,Guillaume,Stéphane,17/02/1906,0558996195,Guillaume.Stéphane@gmail.com,43,I7,9.99
1460323967937,Frédéric,Jacques,17/12/1928,0617201222,Frédéric.Jacques@gmail.com,60,M3,7.05
2010182032941,Hervé,Georges,10/12/1999,0192341375,Hervé.Georges@gmail.com,72,K7,5.41
1770179486111,Charles,Julien,15/03/1919,0234512025,Charles.Julien@gmail.com,41,C3,0.31
1690852099532,Laurent,Jean,18/07/1923,0532142955,Laurent.Jean@gmail.com,40,H7,0.18
1760367111528,Pascal,Alain,02/07/1992,0414270883,Pascal.Alain@gmail.com,66,E7,7.44
1651015236615,Benoît,Olivier,19/09/1937,0966783443,Benoît.Olivier@gmail.com,84,E7,4.91
1560786228065,Paul,Vincent,01/06/1951,0942895751,Paul.Vincent@gmail.com,45,E7,7.66
2591201043016,Albert,Hervé,06/12/1941,0444529264,Albert.Hervé@gmail.com,65,E8,3.0
2190397140733,Arnaud,Étienne,16/08/1953,0574034333,Arnaud.Étienne@gmail.com,73,L4,5.92
1820238591694,Philippe,Joseph,07/11/1911,0495932643,Philippe.Joseph@gmail.com,91,I8,1.82
2160869280239,Alexandre,Marie,27/09/1925,0670398135,Alexandre.Marie@gmail.com,99,F2,0.28
1900238309137,Maxime,Claude,21/03/2008,0374650089,Maxime.Claude@gmail.com,95,G9,3.56
1020553879047,Albert,Philippe,10/11/1996,0933358713,Albert.Philippe@gmail.com,97,F4,2.2600000000000002
2280684043201,Denis,Antoine,09/05/1992,0383633478,Denis.Antoine@gmail.com,1,H2,3.0300000000000002
1560679499790,Alexandre,Emmanuel,23/11/1935,0797719493,Alexandre.Emmanuel@gmail.com,70,A6,2.7800000000000002
1490809792471,Pierre,Pierre,24/03/2022,0756065063,Pierre.Pierre@gmail.com,24,A9,5.32
2111212226595,Stéphane,Marie,23/11/1961,0529482099,Stéphane.Marie@gmail.com,6,I3,9.01
1890303359256,Philippe,Gilbert,01/01/1976,0293165134,Philippe.Gilbert@gmail.com,83,H3,1.5
1911038436501,Patrice,Paul,20/09/1926,0859116605,Patrice.Paul@gmail.com,89,F6,7.05
2300136184881,Étienne,Olivier,22/06/1963,0448840263,Étienne.Olivier@gmail.com,19,K2,7.04
1201064210298,Vincent,Julie,06/09/2008,0496941814,Vincent.Julie@gmail.com,13,D5,1.61
2240937789095,Romain,Fernand,04/10/1978,0216082076,Romain.Fernand@gmail.com,85,L6,4.66
1551278333238,François,Arnaud,07/10/1941,0660806672,François.Arnaud@gmail.com,71,D4,4.57
2811242737804,Antoine,André,10/08/1958,0789493783,Antoine.André@gmail.com,33,G1,5.04
1390678154304,Christian,Philippe,02/03/1980,0899196122,Christian.Philippe@gmail.com,56,J3,4.62
1200828322682,Nicolas,Alain,19/05/1934,0632627308,Nicolas.Alain@gmail.com,24,C6,0.29
1910418760264,Olivier,Laurent,18/06/2013,0122009471,Olivier.Laurent@gmail.com,58,I7,6.6000000000000005
1080276469230,Bernard,Romain,08/08/1972,0770775300,Bernard.Romain@gmail.com,89,M5,9.68
2730884780148,Éric,Armand,20/10/1923,0190220207,Éric.Armand@gmail.com,98,H4,6.62
1110186811631,Denis,Paul,17/09/1940,0789660078,Denis.Paul@gmail.com,16,C9,4.68
2810737945385,Marc,Gustave,16/11/1935,0467746973,Marc.Gustave@gmail.com,92,K9,1.93
2981254689364,Cédric,Albert,28/09/1925,0733556586,Cédric.Albert@gmail.com,81,K5,2.25
1050778702045,Auguste,Michel,23/07/2000,0870350710,Auguste.Michel@gmail.com,20,L3,4.83
2100393737387,Gabriel,Patrice,18/02/1939,0273893659,Gabriel.Patrice@gmail.com,43,D2,3.31
2840492991154,Claude,Pascal,10/08/1963,0643217116,Claude.Pascal@gmail.com,81,C3,3.86
2910222136617,Antoine,Vincent,08/03/1936,0986791110,Antoine.Vincent@gmail.com,81,C7,9.52
1111197961266,Julie,Armand,09/10/1988,0829176521,Julie.Armand@gmail.com,53,I1,6.890000000000001
2801258883001,Éric,Lionel,20/11/1939,0641728171,Éric.Lionel@gmail.com,38,J8,7.69
2371133300245,Raoul,Denis,10/10/1923,0520397530,Raoul.Denis@gmail.com,59,B1,5.88
1231151375409,Grégory,Fernand,23/01/2017,0669858912,Grégory.Fernand@gmail.com,76,C2,1.05
2641246206848,Pierre,Henri,18/06/1942,0690132154,Pierre.Henri@gmail.com,69,J9,2.7600000000000002
1230145328787,Charles,Raoul,09/06/1920,0777409756,Charles.Raoul@gmail.com,36,F3,5.48
2030677153126,Christophe,Laurent,20/11/1939,0723926347,Christophe.Laurent@gmail.com,54,B1,8.03
1981234430969,Étienne,Philippe,01/06/1984,0235313815,Étienne.Philippe@gmail.com,28,M9,4.66
2490444508541,Alfred,Christian,21/07/1986,0743550047,Alfred.Christian@gmail.com,89,F9,2.63
1800428196233,Philippe,Gilbert,10/06/2019,0360969969,Philippe.Gilbert@gmail.com,58,C6,1.36
2690664981149,Guillaume,Louis,09/03/1923,0569194881,Guillaume.Louis@gmail.com,28,G1,2.75
2611235130274,Édouard,Gérard,03/08/2017,0114691113,Édouard.Gérard@gmail.com,73,J3,7.390000000000001
